WS.partner,source,Year,Location,Rep,Plot,Row,Col,Block,GID,Sowing.Date,Origin,Height,Awnedness,Accession_number,WinterSurvival_Visual,VinterSurvival_TPVP_Index,Lodging_T,HD_Date,Anthesis.Date,DTH,DTA,DTM,Anther.extrusion.anther.retention,FHB1,FHB2,FHB3,FHB4,FHB5,FHB6,FHB1Date,FHB2Date,FHB3Date,FHB4Date,FHB5Date,FHB6Date,DFHB1,DFHB2,DFHB3,DFHB4,DFHB5,DFHB6,DON,AUDPC,FHB0,DFHB0,DFHBmax,AUDPC_std
BOKU,Boku_FHB,2020,Tulln,1,1104,5,6,NA,TS201,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-27,2020-06-01,219,224,NA,2.57,0.1,3,20,60,80,80,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,10,14,18,22,26,30,NA,772.9,0,0,30,25.8
BOKU,Boku_FHB,2020,Tulln,1,1105,4,6,NA,TS172,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,3.86,0.1,0.1,3,15,50,70,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,407.3,0,0,30,13.6
BOKU,Boku_FHB,2020,Tulln,1,1106,3,6,NA,TS043,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-15,2020-05-20,207,212,NA,1.29,0.5,0.5,5,5,20,70,2020-05-30,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,10,14,18,22,26,30,NA,256.5,0,0,30,8.6
BOKU,Boku_FHB,2020,Tulln,1,1107,2,6,NA,TS085,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,5.57,1,3,15,50,90,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,791,0,0,30,26.4
BOKU,Boku_FHB,2020,Tulln,1,1108,1,6,NA,TS166,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,3,0.1,0.1,3,20,40,70,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,387.3,0,0,30,12.9
BOKU,Boku_FHB,2020,Tulln,1,1109,1,7,NA,TS034,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-15,2020-05-20,207,212,NA,0.86,0.1,0.1,0.1,3,10,40,2020-05-30,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,10,14,18,22,26,30,NA,133.5,0,0,30,4.5
BOKU,Boku_FHB,2020,Tulln,1,1110,2,7,NA,TS220,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-27,2020-06-01,219,224,NA,5.14,0.5,10,30,70,90,90,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,10,14,18,22,26,30,NA,924.5,0,0,30,30.8
BOKU,Boku_FHB,2020,Tulln,1,1111,3,7,NA,TS046,2019-10-21,NA,75,NA,NA,NA,NA,NA,2020-05-15,2020-05-20,207,212,NA,0.86,0,0,0.1,0.5,3,20,2020-05-30,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,10,14,18,22,26,30,NA,54.2,0,0,30,1.8
BOKU,Boku_FHB,2020,Tulln,1,1112,4,7,NA,TS050,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-19,2020-05-24,211,216,NA,3,0.1,0.1,0.1,0.5,5,70,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,10,14,18,22,26,30,NA,163.5,0,0,30,5.5
BOKU,Boku_FHB,2020,Tulln,1,1113,5,7,NA,TS055,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-19,2020-05-24,211,216,NA,8.14,0.1,0.5,1,5,20,60,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,10,14,18,22,26,30,NA,224.9,0,0,30,7.5
BOKU,Boku_FHB,2020,Tulln,1,1114,6,7,NA,TS123,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,2.57,0.1,0.1,3,20,60,70,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,467.3,0,0,30,15.6
BOKU,Boku_FHB,2020,Tulln,1,1115,7,7,NA,TS211,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,4.71,0.1,0.5,15,30,60,70,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,532.9,0,0,30,17.8
BOKU,Boku_FHB,2020,Tulln,1,1116,8,7,NA,TS037,2019-10-21,NA,70,NA,NA,NA,NA,NA,2020-05-17,2020-05-22,209,214,NA,6.43,0,0.1,0.1,1,15,60,2020-06-01,2020-06-05,2020-06-09,2020-06-13,2020-06-17,2020-06-21,10,14,18,22,26,30,NA,184.6,0,0,30,6.2
BOKU,Boku_FHB,2020,Tulln,1,1117,9,7,NA,TS161,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,6,5,25,70,90,90,100,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,1205,0,0,30,40.2
BOKU,Boku_FHB,2020,Tulln,1,1118,10,7,NA,TS116,2019-10-21,NA,75,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,4.71,NA,20,50,80,80,80,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,1080,0,0,30,36
BOKU,Boku_FHB,2020,Tulln,1,1119,11,7,NA,TS146,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,3,0.1,0.1,5,20,50,80,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,451.3,0,0,30,15
BOKU,Boku_FHB,2020,Tulln,1,1120,12,7,NA,TS030,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,4.29,0.1,0.1,15,30,80,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,631.3,0,0,30,21
BOKU,Boku_FHB,2020,Tulln,1,1121,13,7,NA,TS004,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,1.71,0,5,40,60,70,80,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,780,0,0,30,26
BOKU,Boku_FHB,2020,Tulln,1,1122,14,7,NA,TS069,2019-10-21,NA,75,NA,NA,NA,NA,NA,2020-05-17,2020-05-22,209,214,NA,0.43,0,0.1,0.1,5,25,70,2020-06-01,2020-06-05,2020-06-09,2020-06-13,2020-06-17,2020-06-21,10,14,18,22,26,30,NA,260.6,0,0,30,8.7
BOKU,Boku_FHB,2020,Tulln,1,1123,15,7,NA,TS159,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,3,NA,15,40,80,80,80,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,1015,0,0,30,33.8
BOKU,Boku_FHB,2020,Tulln,1,1124,16,7,NA,TS129,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,6,NA,15,50,70,70,80,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,955,0,0,30,31.8
BOKU,Boku_FHB,2020,Tulln,1,1125,17,7,NA,TS094,2019-10-21,NA,75,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,6,0.1,0.5,20,60,80,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,762.9,0,0,30,25.4
BOKU,Boku_FHB,2020,Tulln,1,1126,18,7,NA,TS044,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,5.14,0.1,2,5,30,70,80,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,578.9,0,0,30,19.3
BOKU,Boku_FHB,2020,Tulln,1,1127,18,8,NA,TS080,2019-10-21,NA,95,NA,NA,NA,NA,NA,2020-05-27,2020-06-01,219,224,NA,2.14,0.1,5,20,50,60,70,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,10,14,18,22,26,30,NA,640.9,0,0,30,21.4
BOKU,Boku_FHB,2020,Tulln,1,1128,17,8,NA,TS194,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,5.57,NA,30,80,90,90,90,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,1330,0,0,30,44.3
BOKU,Boku_FHB,2020,Tulln,1,1129,16,8,NA,TS158,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-27,2020-06-01,219,224,NA,7.71,2,10,40,80,90,90,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,10,14,18,22,26,30,NA,998,0,0,30,33.3
BOKU,Boku_FHB,2020,Tulln,1,1130,15,8,NA,TS011,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,5.14,0.5,1,10,25,80,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,628.5,0,0,30,21
BOKU,Boku_FHB,2020,Tulln,1,1131,14,8,NA,TS018,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,4.29,0,0.1,2,25,50,70,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,444.4,0,0,30,14.8
BOKU,Boku_FHB,2020,Tulln,1,1132,13,8,NA,TS155,2019-10-21,NA,75,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,7.29,NA,10,25,60,60,60,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,740,0,0,30,24.7
BOKU,Boku_FHB,2020,Tulln,1,1133,12,8,NA,TS121,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,6.43,0.5,2,10,30,80,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,652.5,0,0,30,21.8
BOKU,Boku_FHB,2020,Tulln,1,1134,11,8,NA,TS052,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,1.71,0.1,3,10,30,90,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,692.9,0,0,30,23.1
BOKU,Boku_FHB,2020,Tulln,1,1135,10,8,NA,TS151,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,1.71,0.1,1,10,20,60,60,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,464.9,0,0,30,15.5
BOKU,Boku_FHB,2020,Tulln,1,1136,9,8,NA,TS054,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-15,2020-05-20,207,212,NA,0.43,0.1,0.1,1,5,10,25,2020-05-30,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,10,14,18,22,26,30,NA,113.3,0,0,30,3.8
BOKU,Boku_FHB,2020,Tulln,1,1137,8,8,NA,TS022,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,8.14,0.1,3,10,30,80,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,652.9,0,0,30,21.8
BOKU,Boku_FHB,2020,Tulln,1,1138,7,8,NA,TS208,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,7.71,NA,15,30,70,70,70,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,895,0,0,30,29.8
BOKU,Boku_FHB,2020,Tulln,1,1139,6,8,NA,TS148,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,6.43,0.1,0.1,3,20,50,70,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,427.3,0,0,30,14.2
BOKU,Boku_FHB,2020,Tulln,1,1140,5,8,NA,TS177,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,4.29,5,15,60,70,70,90,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,965,0,0,30,32.2
BOKU,Boku_FHB,2020,Tulln,1,1141,4,8,NA,TS228,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,8.14,0.5,5,20,25,50,70,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,504.5,0,0,30,16.8
BOKU,Boku_FHB,2020,Tulln,1,1142,3,8,NA,TS175,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,8.14,0.1,3,15,30,70,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,622.9,0,0,30,20.8
BOKU,Boku_FHB,2020,Tulln,1,1143,2,8,NA,TS017,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,6.86,0.5,3,10,30,80,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,656.5,0,0,30,21.9
BOKU,Boku_FHB,2020,Tulln,1,1144,1,8,NA,TS070,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-21,2020-05-26,213,218,NA,7.29,0.1,0.5,5,30,70,90,2020-06-05,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,10,14,18,22,26,30,NA,592.9,0,0,30,19.8
BOKU,Boku_FHB,2020,Tulln,1,1145,1,9,NA,TS133,2019-10-21,NA,75,NA,NA,NA,NA,NA,2020-05-15,2020-05-20,207,212,NA,0.43,0.1,0.1,0.1,3,10,40,2020-05-30,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,10,14,18,22,26,30,NA,133.5,0,0,30,4.5
BOKU,Boku_FHB,2020,Tulln,1,1146,2,9,NA,TS137,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,4.71,10,50,90,90,90,100,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,1390,0,0,30,46.3
BOKU,Boku_FHB,2020,Tulln,1,1147,3,9,NA,TS174,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,3.86,NA,15,40,80,80,80,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,1015,0,0,30,33.8
BOKU,Boku_FHB,2020,Tulln,1,1148,4,9,NA,TS149,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,2.57,NA,5,30,60,60,60,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,705,0,0,30,23.5
BOKU,Boku_FHB,2020,Tulln,1,1149,5,9,NA,TS135,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,6,NA,20,50,80,80,80,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,1080,0,0,30,36
BOKU,Boku_FHB,2020,Tulln,1,1150,6,9,NA,TS065,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,5.14,0.5,3,10,40,90,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,736.5,0,0,30,24.6
BOKU,Boku_FHB,2020,Tulln,1,1151,7,9,NA,TS173,2019-10-21,NA,95,NA,NA,NA,NA,NA,2020-05-27,2020-06-01,219,224,NA,6.43,0.1,10,30,90,90,90,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,10,14,18,22,26,30,NA,1000.9,0,0,30,33.4
BOKU,Boku_FHB,2020,Tulln,1,1152,8,9,NA,TS003,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,6.86,NA,5,25,70,70,70,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,795,0,0,30,26.5
BOKU,Boku_FHB,2020,Tulln,1,1153,9,9,NA,TS087,2019-10-21,NA,95,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,4.71,NA,3,20,50,60,60,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,627,0,0,30,20.9
BOKU,Boku_FHB,2020,Tulln,1,1154,10,9,NA,TS179,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,6.43,0,1,15,50,80,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,714,0,0,30,23.8
BOKU,Boku_FHB,2020,Tulln,1,1155,11,9,NA,TS193,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,5.57,NA,1,15,40,50,60,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,519,0,0,30,17.3
BOKU,Boku_FHB,2020,Tulln,1,1156,12,9,NA,TS063,2019-10-21,NA,70,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,8.14,0.5,3,25,40,80,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,726.5,0,0,30,24.2
BOKU,Boku_FHB,2020,Tulln,1,1157,13,9,NA,TS212,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,6.86,0.1,3,15,20,50,70,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,462.9,0,0,30,15.4
BOKU,Boku_FHB,2020,Tulln,1,1158,14,9,NA,TS139,2019-10-21,NA,70,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,5.14,5,15,60,80,80,90,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,1045,0,0,30,34.8
BOKU,Boku_FHB,2020,Tulln,1,1159,15,9,NA,TS197,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,7.29,0,2,15,40,80,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,678,0,0,30,22.6
BOKU,Boku_FHB,2020,Tulln,1,1160,16,9,NA,TS064,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,8.14,0.1,1,15,30,80,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,654.9,0,0,30,21.8
BOKU,Boku_FHB,2020,Tulln,1,1161,17,9,NA,TS031,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-17,2020-05-22,209,214,NA,3.43,0,0.1,0.5,3,30,70,2020-06-01,2020-06-05,2020-06-09,2020-06-13,2020-06-17,2020-06-21,10,14,18,22,26,30,NA,273.4,0,0,30,9.1
BOKU,Boku_FHB,2020,Tulln,1,1162,18,9,NA,TS130,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,3,NA,5,25,60,60,60,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,695,0,0,30,23.2
BOKU,Boku_FHB,2020,Tulln,1,1163,18,10,NA,TS082,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,5.14,0.1,0.5,10,30,70,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,602.9,0,0,30,20.1
BOKU,Boku_FHB,2020,Tulln,1,1164,17,10,NA,TS006,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,7.71,0,2,15,50,80,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,718,0,0,30,23.9
BOKU,Boku_FHB,2020,Tulln,1,1165,16,10,NA,TS167,2019-10-21,NA,75,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,8.57,0.1,0.5,10,40,70,70,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,602.9,0,0,30,20.1
BOKU,Boku_FHB,2020,Tulln,1,1166,15,10,NA,TS184,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,5.57,0.1,0.1,5,20,70,90,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,551.3,0,0,30,18.4
BOKU,Boku_FHB,2020,Tulln,1,1167,14,10,NA,TS164,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,8.57,NA,10,30,70,70,80,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,870,0,0,30,29
BOKU,Boku_FHB,2020,Tulln,1,1168,13,10,NA,TS200,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,7.71,0.1,2,15,50,80,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,718.9,0,0,30,24
BOKU,Boku_FHB,2020,Tulln,1,1169,12,10,NA,TS036,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-19,2020-05-24,211,216,NA,5.57,0.1,0.5,0.5,5,25,40,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,10,14,18,22,26,30,NA,203.9,0,0,30,6.8
BOKU,Boku_FHB,2020,Tulln,1,1170,11,10,NA,TS012,2019-10-21,NA,95,NA,NA,NA,NA,NA,2020-05-21,2020-05-26,213,218,NA,3.43,0.1,0.1,2,15,50,70,2020-06-05,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,10,14,18,22,26,30,NA,405.3,0,0,30,13.5
BOKU,Boku_FHB,2020,Tulln,1,1171,10,10,NA,TS019,2019-10-21,NA,95,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,3,0.1,5,15,25,50,70,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,490.9,0,0,30,16.4
BOKU,Boku_FHB,2020,Tulln,1,1172,9,10,NA,TS127,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-23,2020-05-28,215,220,NA,5.14,0.1,0.5,10,25,60,80,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,10,14,18,22,26,30,NA,522.9,0,0,30,17.4
BOKU,Boku_FHB,2020,Tulln,1,1173,8,10,NA,TS198,2019-10-21,NA,80,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,9,5,20,70,90,90,90,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,1165,0,0,30,38.8
BOKU,Boku_FHB,2020,Tulln,1,1174,7,10,NA,TS117,2019-10-21,NA,95,NA,NA,NA,NA,NA,2020-05-27,2020-06-01,219,224,NA,7.29,0.1,10,25,50,80,90,2020-06-11,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,10,14,18,22,26,30,NA,790.9,0,0,30,26.4
BOKU,Boku_FHB,2020,Tulln,1,1175,6,10,NA,TS125,2019-10-21,NA,95,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,3.43,0.1,2,15,40,70,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,638.9,0,0,30,21.3
BOKU,Boku_FHB,2020,Tulln,1,1176,5,10,NA,TS136,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,9,0,2,20,60,80,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,768,0,0,30,25.6
BOKU,Boku_FHB,2020,Tulln,1,1177,4,10,NA,TS152,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-31,2020-06-05,223,228,NA,4.71,2,10,25,70,70,80,2020-06-15,2020-06-19,2020-06-23,2020-06-27,2020-07-01,2020-07-05,10,14,18,22,26,30,NA,828,0,0,30,27.6
BOKU,Boku_FHB,2020,Tulln,1,1178,3,10,NA,TS042,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-19,2020-05-24,211,216,NA,3.86,0.1,0.1,1,10,40,50,2020-06-03,2020-06-07,2020-06-11,2020-06-15,2020-06-19,2020-06-23,10,14,18,22,26,30,NA,303.3,0,0,30,10.1
BOKU,Boku_FHB,2020,Tulln,1,1179,2,10,NA,TS227,2019-10-21,NA,90,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,6.43,NA,15,70,80,80,90,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,1095,0,0,30,36.5
BOKU,Boku_FHB,2020,Tulln,1,1180,1,10,NA,TS099,2019-10-21,NA,95,NA,NA,NA,NA,NA,2020-05-25,2020-05-30,217,222,NA,5.57,0.1,5,20,70,80,80,2020-06-09,2020-06-13,2020-06-17,2020-06-21,2020-06-25,2020-06-29,10,14,18,22,26,30,NA,820.9,0,0,30,27.4
BOKU,Boku_FHB,2020,Tulln,1,1181,1,11,NA,TS144,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,5.14,NA,0.5,20,40,40,50,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,464.5,0,0,30,15.5
BOKU,Boku_FHB,2020,Tulln,1,1182,2,11,NA,TS084,2019-10-21,NA,85,NA,NA,NA,NA,NA,2020-05-29,2020-06-03,221,226,NA,5.57,NA,20,60,80,80,80,NA,2020-06-17,2020-06-21,2020-06-25,2020-06-29,2020-07-03,NA,14,18,22,26,30,NA,1100,0,0,30,36.7
