Env,GID,trait.AUDPC,trait.Angle,trait.GDD50,trait.FHB_1
NMBU,TS081,-1347.839959539473,-0.8811916162317175,-71.8556483478751,-6.387628046926693
NMBU,TS082,5508.285291879438,1.914760029624631,-499.4997426250484,19.912772420062538
NMBU,TS083,1044.2036831201985,0.9517790479080759,-440.4945981700439,5.900604262631532
NMBU,TS084,207.4671386834234,0.1484429500051192,-344.6771704433486,1.0385778660456708
NMBU,TS085,-599.7481497973204,-0.01221420922638572,-333.9958240619162,-1.4876241945239599
NMBU,TS086,746.6998546365649,0.0017513830971438438,-408.8917362866923,2.0340249695836974
NMBU,TS087,3238.2557509932667,1.8142055697408068,-388.273982243496,14.347586561700155
NMBU,TS088,2275.1328419363126,1.2704571375643354,-273.887503874721,10.197959287277627
NMBU,TS089,-2492.145132678561,-1.4557023470893,262.09535182081163,-11.337540329666808
NMBU,TS090,-1933.0715191559866,-1.1427576300770852,40.62515373947099,-8.76162507223853
NMBU,TS091,-1764.8504660436884,-0.8914251874061847,12.774167387164198,-7.440674526205839
NMBU,TS092,555.7111539077014,0.3929352842883418,-426.12846597319003,2.7710751397280546
NMBU,TS093,-1129.8153641335666,-0.5073382491682423,-80.053793166182,-4.467469779079693
NMBU,TS094,-152.99845470767468,0.16845412636803303,-279.6160867024446,0.3162493179406738
NMBU,TS095,3342.580306385644,1.5722448314795656,-154.1064693700755,13.838836510749388
NMBU,TS096,-906.0726038590074,-0.057782166509241506,-206.0219823390944,-2.3839592791373434
NMBU,TS097,-334.90255315974355,0.16488447438587173,-314.44144582748413,-0.319714397250209
NMBU,TS098,1745.192579112947,1.5996492415797547,-571.4515154461842,9.823467534770316
NMBU,TS099,-149.60537504497916,0.07712823960810056,-276.39727949374355,0.02839503552968381
NMBU,TS100,-1412.491429042071,-0.9226859571672321,11.448073836741969,-6.661741850304679
NMBU,TS101,-3734.51193578355,-2.386035168959552,697.6175873838365,-17.65711029827071
NMBU,TS102,5159.141094603576,3.6111170441186005,-783.1188090613578,25.264322122267913
NMBU,TS103,-720.3847512081265,-0.3503682371733703,-82.94671235769056,-2.9591969266766682
NMBU,TS104,2515.8337452244014,1.7778155249384326,-595.0831292046933,12.192742450184596
NMBU,TS105,584.1330421324819,0.5034666576293603,-376.14037740719505,3.2075944568496197
NMBU,TS106,-1334.5205325651914,-0.5210028735023116,-152.72522782254964,-5.116783072931867
NMBU,TS107,4359.962313363329,1.9863787060930918,-573.3019327498041,17.940546402438486
NMBU,TS108,-3377.2269003409892,-1.9155814859032034,269.0522464751266,-15.050275878777029
NMBU,TS109,447.712198426947,0.3512394712392961,-177.56633631000295,2.3994401569580077
NMBU,TS110,1288.7186960112303,0.8732839260405854,-391.5230339891277,6.3944156582365395
NMBU,TS111,1100.8679473781958,0.8691320135440037,-336.406706997077,5.780577593272028
NMBU,TS112,-780.2207529982552,-0.265067785503561,-240.09733173425775,-2.8154817356262356
NMBU,TS113,-622.8202166473493,-0.44431905042165454,-53.204035924281925,-3.0240306569176028
NMBU,TS114,2805.067414750345,1.3229693281537038,-484.3707572974963,11.517626809498324
NMBU,TS115,1238.2395121986046,1.0019651896286632,-467.057307497249,6.5871410083564115
NMBU,TS116,366.8937973920256,0.99366568311234,-512.8348627204541,4.368194419577776
NMBU,TS117,-1625.0685515776277,-1.0714345458250136,17.05249104241375,-7.6451968920337094
NMBU,TS118,94.33461678680032,-0.1583873594013312,-233.28681109065656,-0.3308971650512831
NMBU,TS119,1485.80244403705,0.22680622690631935,255.03418775449973,4.630767241142166
NMBU,TS120,957.3039227761328,0.9900785051850107,-208.93652524845675,5.904313503757294
NMBU,TS121,310.10615278128535,0.642758208952273,-419.31087985041086,2.8997740009217523
NMBU,TS122,2207.792111723684,2.324861829186375,-686.1149149405537,13.388046653315541
NMBU,TS123,282.1496234787628,0.5799237643459492,-377.65561694896314,2.743307353423006
NMBU,TS124,2557.364670551382,1.967999557996336,-503.24716697086114,13.37882249298491
NMBU,TS125,1690.7537590274587,1.0909887395623628,-520.2225619448582,8.168888929423701
NMBU,TS126,290.6688371868804,0.331213314870638,-398.83717069844715,2.029561924322479
NMBU,TS127,3573.2045525778085,3.5131821803465755,-663.7969908721279,21.330370892286737
NMBU,TS128,1064.0614585280418,0.7701443089058557,-338.70083962380886,5.241088835828123
NMBU,TS129,-719.494476065971,-0.009783932308891963,-303.2826975636417,-1.9907083314319607
NMBU,TS130,2874.0914506576955,1.6147708289900038,-589.8237863845425,12.84373583395427
NMBU,TS131,1229.1121770460159,1.5378471427748082,-484.8207910229685,8.456382389333157
NMBU,TS132,2673.8960207430646,2.530089601916643,-690.1702426916454,15.384376703030284
NMBU,TS133,3155.8523289738223,1.3341781078520398,-372.925700356951,12.024920485870098
NMBU,TS134,-768.9761831173673,-0.6365878693868581,286.758357363753,-4.028358706669678
NMBU,TS135,2602.1791773466393,1.4854385939243002,-485.0471242655767,11.771543042097619
NMBU,TS136,3958.191393563524,2.2485747997866383,-545.5444850581698,17.72784224212228
NMBU,TS137,868.84136457555,1.1789015812164507,-473.52975121722557,6.3264365697941685
NMBU,TS138,760.9132398674265,0.08048065279353978,196.12944534502458,2.292220535549859
NMBU,TS139,-783.1831028340384,-0.4182229430798543,-108.60640245187096,-3.285321879462572
NMBU,TS140,3103.850986097008,2.0380644940155435,-650.0494576317724,14.615570354108058
NMBU,TS141,1056.986246326007,1.337900155607258,-526.473116108682,7.237162518278637
NMBU,TS142,-1358.2850825730711,-0.61226276770185,416.5567401392618,-5.446767896504753
NMBU,TS143,-182.70089525170624,0.20472990614553055,-199.79037322523072,0.2066323765029665
NMBU,TS144,-275.61812816467136,-0.041809935730725556,-127.25058545905631,-0.8773341484375123
NMBU,TS145,-2101.3420436913148,-1.6045846564593376,670.9315282620955,-10.82219782357788
NMBU,TS146,3110.8527691755444,1.9442798056034007,-584.2449197653914,14.556335669865803
NMBU,TS147,2778.4922297745943,1.3494830763511345,-252.75569865864236,11.517618465895794
NMBU,TS148,-1145.4312785053626,-0.8748556862387886,86.71202101465315,-5.848750571942219
NMBU,TS149,274.3707250338048,0.23662118443007785,-266.33105822687503,1.642063106486603
NMBU,TS150,305.85358095075935,0.9112179250114423,-490.42371014668606,4.010950626769045
NMBU,TS151,-1116.3729115296155,-0.5770710342085295,88.00188466825057,-4.681680162539124
NMBU,TS152,2692.0996084436774,1.2087740048605156,-333.1382736254018,10.933258323639166
NMBU,TS153,-1178.8754143416882,-0.3753625180884228,-179.83289049880113,-4.072153867509769
NMBU,TS154,3223.559579173103,2.530500818163091,-779.1386227179319,16.715165738743963
NMBU,TS155,4979.578332462348,2.1899792865920062,-601.7408672650345,20.01985836413951
NMBU,TS156,-90.47741221450269,0.40638898045790484,-398.3118982380256,1.1852795376435097
NMBU,TS157,-885.4251588005573,-0.15634236153528036,-253.89604868879542,-2.7792884486007097
NMBU,TS158,3901.050667438656,2.01050303039392,-526.3269828003831,16.60411668533925
NMBU,TS159,1826.5901786582544,0.9221614572720682,-378.90724422142375,7.842854066642758
NMBU,TS160,3060.9644248345867,1.7544687439708468,-494.14906435634475,13.926512091326003
NMBU,TS161,-751.8864738252014,-0.30713876876552604,53.854616551077925,-2.912643810719601
NMBU,TS162,-1142.2249162010849,-1.1665172825601076,-115.27369758184068,-6.850593647781352
NMBU,TS163,993.5966184521094,1.1628743569440303,-481.5789781108033,6.582160037178255
NMBU,TS164,1154.950126892887,1.181008428255609,-506.9461399643915,7.045050407599774
NMBU,TS165,-307.26171764638275,-0.30277354177769666,175.17383007903118,-1.56806012148445
NMBU,TS166,5195.60541883111,1.8817557758702605,-8.726540971314535,19.19107592888031
NMBU,TS167,-754.1600140798837,-0.3163828366159578,-176.11705832532607,-2.9157160893992113
NMBU,TS168,196.3312245393172,0.5554898724562918,-446.8365787048824,-4.714955527295388
NMBU,TS169,1588.723845780827,1.3542474703936023,-521.6757820731727,8.680541516714584
NMBU,TS170,2745.1858235849068,1.8651801328596775,-438.3319886055542,13.450135655562917
NMBU,TS171,1286.0286803813651,0.36956007887783926,-67.11200330592692,4.649182291304896
NMBU,TS172,-325.13484019227326,-0.944876511217899,440.93018501182087,-4.143540234246757
NMBU,TS173,1835.287958319299,1.499304622857835,-647.2887041785289,9.692684267931327
NMBU,TS174,1842.0536521971226,0.7583557341581582,-395.0567335608648,7.158060374895285
NMBU,TS175,-640.2596487086266,-0.10221166425571937,-303.54620311246254,-1.9303023338216008
NMBU,TS176,1419.5536046549678,1.3581556359868046,-594.8297968797851,8.245463522453065
NMBU,TS177,2647.5326949125156,1.4955595865076248,-453.6320158637827,11.982416868057044
NMBU,TS178,-2456.63140421547,-2.0959031754450734,786.9541052280692,-13.256914738420164
NMBU,TS179,387.30694245453924,0.5703979636728036,-405.83542600506917,3.0758838102665322
NMBU,TS180,-2295.1128844581544,-0.7716328870969846,-148.7902852257248,-8.533359304718033
NMBU,TS181,2993.127177009359,1.2310745169602342,-315.917514337576,11.80610187534694
NMBU,TS182,-1454.9449562439695,-0.8635765080643978,861.7536104965257,-6.3305078230005165
NMBU,TS183,-1696.3869455596432,-0.5669153391440886,-54.691844145418145,-6.371686908998527
NMBU,TS184,2698.02943387907,1.1199158171502859,-577.8661988332169,10.301207876811532
NMBU,TS185,791.5114200171083,0.09798034165851277,-94.16581997694448,2.3321435635771195
NMBU,TS186,-227.09555100090802,-1.228861821724422,64.4610171240056,-4.919379668994225
NMBU,TS187,-714.8942446131259,-0.49660988782943605,485.13310719036963,-3.477705261131632
NMBU,TS188,3202.315637746826,1.047236461562079,-435.96982623345684,11.181877567349147
NMBU,TS189,6692.581885914318,3.3936099582597308,-574.8963397420011,28.62682436087198
NMBU,TS190,2120.3280408298597,0.9621280183400813,-332.8118233223213,8.742948329549108
NMBU,TS191,-2844.1427151560783,-1.2012223123706463,-66.38418269960675,-11.10061517505892
NMBU,TS192,2328.0486777946353,0.7456378950873841,-58.923470029840246,8.287092400962138
NMBU,TS193,-139.7286109533161,0.10439215131873425,-283.9542178546544,0.12773793028100044
NMBU,TS194,-218.2316986657679,0.15175006808885882,-349.06579425616655,0.14378681734888232
NMBU,TS195,3206.8358383746818,1.842649695101045,-107.05965161079075,14.485005975067907
NMBU,TS196,-2384.5340156666934,-1.2014541917337738,35.69365336303599,-9.906866197972704
NMBU,TS197,594.8619371932,0.3725162393470782,-412.4810867445776,2.9311720282821625
NMBU,TS198,47.78476801235229,0.40166312219798783,-315.9541588886641,1.5367952023771068
NMBU,TS199,-2.2815012894570827,0.30654448684299496,-337.1220759190619,1.103630866160529
NMBU,TS200,1638.5995338167995,0.5167112737726711,-383.82368212367874,5.6937394132619374
NMBU,TS201,-331.2824698118493,-0.11077732671583362,-137.53377329779323,-1.1485466075027944
NMBU,TS202,1348.8085543150082,1.6526395220794257,-255.70515562070068,9.339984623984492
NMBU,TS203,-959.1026621498168,-0.44848271120190475,-178.2460702576209,-3.9275545617092575
NMBU,TS204,1524.9549843855202,0.9440358130323148,-431.8265098897973,7.255348107704776
NMBU,TS205,2111.9211768554524,2.3034239305825395,-726.9799717321293,13.324643351796112
NMBU,TS206,143.07343607023358,0.8407468252507897,-527.8386166997952,3.087284118118987
NMBU,TS207,4360.973753572442,2.2588618705822228,-483.42961073864717,18.82322936049968
NMBU,TS208,510.47814610693604,0.06100464660221405,-137.1158826884348,1.837880110135302
NMBU,TS209,-240.5166287822649,0.3385510222283301,-427.5050515420735,0.4764509696906316
NMBU,TS210,3124.385644041933,1.5668376164585425,283.26134195853956,13.448719590487599
NMBU,TS211,442.393512185663,0.4166585451021092,-389.1252144187456,2.6679808403205243
NMBU,TS212,-985.9022616166621,-0.5003414196858103,183.21592130186036,-4.097509191040444
NMBU,TS213,680.6773440688848,0.5048366173232353,-298.01483651879244,3.537418746120238
NMBU,TS214,1947.4313309947029,2.3507840544616556,-669.2899495016318,12.942563754153525
NMBU,TS215,704.5668170126155,0.17498183473526296,-202.93039051734377,2.529439832218486
NMBU,TS216,1849.8948592329398,0.8077829043063502,-335.3590236172313,7.348354139128787
NMBU,TS217,2668.6992015475407,1.6803534826517534,-471.684152329457,12.325775980891194
NMBU,TS218,4233.381805989891,2.4984359382638104,-681.2184730393346,19.105509323282604
NMBU,TS219,-1153.2885399265215,-0.5085102926873333,12.67788409232162,-4.667838359418965
NMBU,TS220,767.8714454667643,0.8984730476699951,-389.5008676791331,5.004132402173127
NMBU,TS221,3501.706047737971,2.3564596960868585,-671.9534169776598,16.96861571608315
NMBU,TS222,4841.793105717748,2.552911874518486,-541.7370566226309,21.068786325497058
NMBU,TS223,-35.648184458725154,0.7423626923728079,-271.54202453792095,2.6193267423223006
NMBU,TS224,-814.3714803270996,-0.36184344759249143,-195.06894012680277,-3.2777863281517057
NMBU,TS225,937.3136500902474,0.4801119782864589,-421.1733276989544,4.1144796856278845
NMBU,TS226,706.9239562209696,0.8537535064847361,-383.9180655925302,4.723850920636323
NMBU,TS227,1301.8861608514562,0.31443294309428893,-322.1891806414351,4.281134316071984
NMBU,TS228,-1873.104086086154,-1.6476117028496446,1170.2184262723895,-10.289584577003552
NMBU,TS229,5596.7661962825805,2.4561283118309802,-651.6587731206091,22.061609485048393
NMBU,TS230,-1764.4198407540098,-1.1443897369645128,-479.48394447320607,-8.14549564594563
Secobra,TS001,500.6011956566945,-0.21316996278346778,-50.74521932640346,-3.1652173910697456
Secobra,TS002,-1360.6488043433055,0.07782816376584378,-75.61426694545662,0.33478260893025436
Secobra,TS003,-2376.4363043438643,-0.9282953436550088,-8.41188599303132,-13.165217391069746
Secobra,TS004,-1877.1488043433055,-0.18446342351489875,-73.55355265975231,-3.1652173910697456
Secobra,TS005,-2283.2613043431193,-1.7948697434294445,932.8214473403059,-24.665217391069746
Secobra,TS006,2314.751195657067,1.714439593998577,-122.28480265970575,22.834782608915702
Secobra,TS007,-3310.5238043433055,-2.0579118206551357,214.86144734028494,-28.165217391084298
Secobra,TS008,4585.588695656508,1.8752980220442623,-122.97855265968246,25.334782608915702
Secobra,TS009,21.188695657067,0.4350529708162867,-83.15355265972903,5.334782608930254
Secobra,TS010,-766.1988043431193,-0.5728518968780918,-5.0473026597173885,-8.165217391069746
Secobra,TS011,-1181.8988043433055,-0.5180063060179236,-39.1131680443068,-7.165217391084298
Secobra,TS012,-558.1988043431193,-1.089465431800818,13.483947340282612,-14.665217391069746
Secobra,TS013,2309.388695656322,0.5870229408328669,-92.52802634396357,7.834782608930254
Secobra,TS014,-674.6488043433055,-0.49698716556122235,-32.81962408829713,-7.165217391084298
Secobra,TS015,1733.3761956561357,0.40926095189388434,-90.89914089499507,5.334782608930254
Secobra,TS016,-1872.5863043433055,-1.0583256184936545,84.84366956248414,-14.665217391069746
Secobra,TS017,-86.89880434330553,0.1553587950684232,-53.800219326338265,1.8347826089302544
Secobra,TS018,-2553.1363043440506,-1.797259220140404,277.4547806736082,-24.665217391069746
Secobra,TS019,-2303.1488043433055,-1.6808612789191102,191.89644734025933,-23.165217391069746
Secobra,TS020,-3352.6863043438643,-2.2414338579956166,1059.554780673585,-30.665217391084298
Secobra,TS021,-1011.7738043433055,-0.6732674192890045,-29.729834711004514,-9.665217391069746
Secobra,TS022,3776.2636956572533,2.054746067630731,-132.3285526597174,27.834782608930254
Secobra,TS023,2107.526195656508,1.1507736020776065,-106.78764356882311,15.334782608930254
Secobra,TS024,-550.8988043433055,0.5251343790177998,-80.36639988195384,6.834782608930254
Secobra,TS025,21.976195656694472,0.33686208024482767,-69.2847065058304,4.334782608930254
Secobra,TS026,-1077.1488043433055,-0.514304877387076,-24.06744154857006,-7.165217391084298
Secobra,TS027,-176.86130434274673,0.9729939178405402,-95.19164789782371,12.834782608930254
Secobra,TS028,6836.738695656881,2.252198895001129,-133.7570141981705,30.334782608930254
Secobra,TS029,-388.51130434311926,0.5996208510514407,-70.8884210807737,7.834782608930254
Secobra,TS030,-532.0113043440506,0.40522624957884545,-23.231409802567214,5.334782608930254
Secobra,TS031,-922.9863043436781,-0.8424142373287395,9.677558451367076,-10.665217391069746
Secobra,TS032,-839.0113043431193,-1.1953259740066642,122.0447806736338,-15.665217391069746
Secobra,TS033,-605.8863043431193,-1.1208196684510767,78.51430448313477,-14.665217391069746
Secobra,TS034,-2543.6238043438643,-2.015873063693107,350.77144734025933,-27.165217391069746
Secobra,TS035,-856.4738043434918,-1.1912414840835481,58.05269734025933,-15.665217391069746
Secobra,TS036,352.876195657067,-0.9191268182039494,100.77144734025933,-12.165217391069746
Secobra,TS037,57.07619565632194,-0.6292668882806538,-7.583552659722045,-8.165217391069746
Secobra,TS038,927.688695657067,-0.26507965922064614,-42.774007205152884,-3.1652173910697456
Secobra,TS039,1016.5886956565082,0.05242904785427527,-61.598552659736015,1.8347826089302544
Secobra,TS040,-1603.048804343678,-0.9111199875569582,-7.293830437469296,-12.165217391069746
Secobra,TS041,574.3261956572533,0.05695789421952213,-64.41605265968246,1.8347826089302544
Secobra,TS042,-1256.9988043438643,-1.007518963539951,102.22255845140899,-13.165217391069746
Secobra,TS043,317.126195657067,-0.9422842013000263,22.129780673596542,-12.165217391069746
Secobra,TS044,-1605.0113043431193,-1.2836345087052905,414.31644734030124,-17.165217391069746
Secobra,TS045,-1380.048804343678,-1.1595377145167731,152.6797806736431,-15.665217391069746
Secobra,TS046,-1162.8863043431193,-1.1317731436593021,242.20144734031055,-14.665217391069746
Secobra,TS047,-3015.3988043433055,-2.078244775141684,498.50644734030357,-28.165217391084298
Secobra,TS048,-1401.7363043427467,-1.4452072217700334,149.40478067361983,-19.665217391069746
Secobra,TS049,-708.8613043436781,-1.4619799529500597,459.1964473402477,-19.665217391069746
Secobra,TS050,-1669.7738043433055,-1.2836345087052905,870.1436695625307,-17.165217391069746
Secobra,TS051,-934.7238043434918,-0.8305609579210795,-13.161409802618437,-10.665217391069746
Secobra,TS052,-125.88630434311926,-1.0347736552585047,113.42811400693608,-13.165217391069746
Secobra,TS053,-442.6488043433055,-0.9602673497029173,37.55144734028727,-12.165217391069746
Secobra,TS054,458.5636956561357,-0.6025121240427325,-20.2674415485817,-7.165217391084298
Secobra,TS055,-1983.0238043433055,-1.5441924673477843,-43.82855265971739,-20.665217391069746
Secobra,TS056,-433.6613043434918,-0.4940529260729818,2.458114006964024,-5.665217391069746
Secobra,TS057,-1125.5113043431193,-0.6749457661790075,-4.04673447785899,-8.165217391069746
Secobra,TS058,-1972.0863043433055,-0.973862008652759,136.00755845138337,-13.165217391069746
Secobra,TS059,-833.561304342933,-0.1574601712072763,-37.23239881359041,-2.1652173910697456
Secobra,TS060,-1878.4738043434918,-1.3707509138721434,105.3214473403059,-18.165217391069746
Secobra,TS061,-1071.6613043434918,-0.7344302459796381,371.26311400695704,-9.665217391069746
Secobra,TS062,-909.5488043427467,-0.9135547159912676,846.6214473402943,-12.165217391069746
Secobra,TS063,3416.0011956561357,1.074729540872795,-121.12855265970575,15.334782608930254
Secobra,TS064,2747.388695656322,0.7925363292315524,-101.77460529125528,11.834782608930254
Secobra,TS065,177.62619565613568,-0.1337860131634443,-8.340457421611063,-0.6652173910842976
Secobra,TS066,-1520.8488043434918,-1.3707509138721434,134.51144734025002,-18.165217391069746
Secobra,TS067,524.1011956566945,0.10563925096357707,-42.091739472933114,2.8347826089302544
Secobra,TS068,884.938695657067,0.2946040000160792,8.332161625963636,4.334782608930254
Secobra,TS069,-16.81130434386432,-0.44033491228037747,-92.87855265970575,-5.665217391069746
Secobra,TS070,543.5261956565082,0.15096172158064292,51.5071616260102,2.8347826089302544
Secobra,TS071,636.8011956568807,0.027392875723307952,-11.433314564463217,1.8347826089302544
Secobra,TS072,1988.513695656322,0.3363564581322862,-32.90980265970575,5.334782608930254
Secobra,TS073,-2661.036304343492,-2.083808448455784,1014.1214473402943,-28.165217391084298
Secobra,TS074,720.7636956563219,-0.1338638015831748,-33.82400720514124,-0.6652173910842976
Secobra,TS075,-1922.4613043433055,-1.3077439066082661,92.87144734029425,-17.165217391069746
Secobra,TS076,-786.2238043434918,-0.6561991763119295,-16.975475736660883,-8.165217391069746
Secobra,TS077,-476.07380434311926,-0.39384146135398623,368.36787591170287,-4.665217391084298
Secobra,TS078,-1692.6738043427467,-1.1887092918032067,32.87144734029425,-15.665217391069746
Secobra,TS079,-2219.236304343678,-1.7266879869848708,174.1614473402733,-23.165217391069746
Secobra,TS080,-1401.4113043434918,-0.9708193636215583,23.50269734027097,-13.165217391069746
Secobra,TS081,435.0886956565082,0.3669853845058242,-54.011885993008036,5.334782608930254
Secobra,TS082,1821.263695656322,0.9217941035130934,-85.21783837402472,12.834782608930254
Secobra,TS083,251.62619565613568,-0.21590045766424737,-57.56521932641044,-3.1652173910697456
Secobra,TS084,192.32619565632194,-0.15170357154147496,-50.09105265972903,-2.1652173910697456
Secobra,TS085,2450.963695656508,1.139697795993925,-103.42477114713984,15.334782608930254
Secobra,TS086,-999.1488043433055,-0.5200554124021437,-37.10205693321768,-7.165217391084298
Secobra,TS087,-1250.2363043427467,-0.4042597137795383,-43.59470650588628,-5.665217391069746
Secobra,TS088,1390.501195657067,0.9217941035130934,-88.55712408828549,12.834782608930254
Secobra,TS089,-66.16130434349179,0.01120873286981805,36.39287591166794,0.33478260893025436
Secobra,TS090,1675.0886956565082,0.5454092749287156,-87.40407713520108,7.834782608930254
Secobra,TS091,-1451.6988043431193,-1.1279293369252628,74.09196016076021,-15.665217391069746
Secobra,TS092,4470.526195656508,1.3140115891619644,-73.0702193264151,17.834782608930254
Secobra,TS093,876.126195657067,0.9680887427348353,-93.01783837401308,12.834782608930254
Secobra,TS094,675.2636956572533,0.945190481697864,-91.5269186727819,12.834782608930254
Secobra,TS095,-1747.9738043434918,-0.8771742961116615,7.050197340315208,-12.165217391069746
Secobra,TS096,833.2636956563219,0.37897065000015573,-29.10474313586019,5.334782608930254
Secobra,TS097,6250.051195656881,1.8651456097177288,-121.57855265971739,25.334782608915702
Secobra,TS098,1642.701195656322,0.7722233309004878,-94.49659777252236,10.334782608930254
Secobra,TS099,815.1886956561357,0.7812716177759285,-94.27820178249385,10.334782608930254
Secobra,TS100,-630.2988043427467,-0.16940550742128835,-50.313168044318445,-2.1652173910697456
Secobra,TS101,-1274.6613043434918,-0.5232718559827845,-22.853552659682464,-7.165217391084298
Secobra,TS102,1867.6511956565082,1.1313504883064525,-92.7757748819422,15.334782608930254
Secobra,TS103,-340.248804342933,0.13965172399184667,-72.15186996740522,1.8347826089302544
Secobra,TS104,2528.063695657067,1.5012066103836332,-116.36201130633708,20.334782608930254
Secobra,TS105,2634.001195657067,0.9044371341296937,-96.64283837401308,12.834782608930254
Secobra,TS106,1152.3761956561357,0.6583579626149003,-79.49137317249551,9.334782608930254
Secobra,TS107,64.563695657067,1.049547526603419,-87.13855265971506,14.334782608930254
Secobra,TS108,49.126195657067,0.40000872135897225,-77.05950504064094,5.334782608930254
Secobra,TS109,745.8511956566945,0.8637375992111629,-90.51283837400842,11.834782608930254
Secobra,TS110,-593.2738043433055,-0.15170357154147496,-64.57021932635689,-2.1652173910697456
Secobra,TS111,-549.4613043433055,-0.15387743724204483,-54.51316804433009,-2.1652173910697456
Secobra,TS112,117.35119565669447,-0.027404585073782073,-66.14855265972437,-0.6652173910842976
Secobra,TS113,1435.201195656322,0.21892465737710154,-54.49521932634525,2.8347826089302544
Secobra,TS114,-67.89880434330553,0.03615680017355771,-66.76188599306624,0.33478260893025436
Secobra,TS115,2023.826195656322,0.5919458112366556,-87.54926694545429,7.834782608930254
Secobra,TS116,1084.188695657067,0.983443794406412,-103.41486844915198,12.834782608930254
Secobra,TS117,195.2136956565082,-0.21590045766424737,-48.67355265968945,-3.1652173910697456
Secobra,TS118,3157.1761956568807,0.6816091097944081,-113.96188599307789,9.334782608930254
Secobra,TS119,-611.061304342933,-0.33355198391654994,-53.22855265974067,-4.665217391084298
Secobra,TS120,448.45119565632194,0.9637593826037119,-96.82414089498343,12.834782608930254
Secobra,TS121,3043.501195657067,1.661817190361944,-107.64521932636853,22.834782608915702
Secobra,TS122,2493.5011956561357,1.6810978723506196,-117.73480265971739,22.834782608915702
Secobra,TS123,-793.3238043440506,0.028200670559272112,-66.15813599305693,0.33478260893025436
Secobra,TS124,1421.2136956565082,1.509513571716525,-115.86048543284414,20.334782608930254
Secobra,TS125,439.9136956566945,0.5895384715577165,-82.9714098025579,7.834782608930254
Secobra,TS126,1009.1136956568807,1.1260708764521041,-100.94302634394262,15.334782608930254
Secobra,TS127,2259.638695656322,0.9708781175613694,-100.57260027877055,12.834782608930254
Secobra,TS128,-440.1238043438643,-0.32607181311414024,-43.179941548616625,-4.665217391084298
Secobra,TS129,326.82619565632194,0.0606437750184341,-74.89914089499507,0.33478260893025436
Secobra,TS130,1092.826195656322,0.41874127991104615,-71.51962408830877,5.334782608930254
Secobra,TS131,-315.7863043434918,0.20245639394124737,-68.35712408833206,2.8347826089302544
Secobra,TS132,3457.326195656322,1.5018226591355415,-113.61188599304296,20.334782608930254
Secobra,TS133,1072.0511956568807,0.6290184041163229,-69.31261859380174,9.334782608930254
Secobra,TS134,254.00119565613568,0.4187949359675258,-84.60683320270618,5.334782608930254
Secobra,TS135,-396.4488043440506,0.368889437980215,-91.70291163411457,4.334782608930254
Secobra,TS136,3017.463695656508,1.5454011094534508,-116.95950504066423,20.334782608930254
Secobra,TS137,-543.7738043433055,0.6186344431671387,-95.95355265971739,7.834782608930254
Secobra,TS138,-146.7863043434918,0.2157397499131548,-71.68624496745178,2.8347826089302544
Secobra,TS139,1048.0136956572533,0.5994364306598072,-91.58390980260447,7.834782608930254
Secobra,TS140,1168.7636956572533,0.9776783246934428,-108.95633043750422,12.834782608930254
Secobra,TS141,270.76369565725327,0.5841690338893386,-90.10712408827385,7.834782608930254
Secobra,TS142,1216.888695656322,1.1656613887007552,-110.74931158829713,15.334782608930254
Secobra,TS143,136.5886956565082,0.030772893065659446,-72.55021932639647,0.33478260893025436
Secobra,TS144,-739.5738043431193,-0.025522720763547113,-72.9368859930546,-0.6652173910842976
Secobra,TS145,-998.3363043433055,-0.700302903615011,-24.041739472886547,-9.665217391069746
Secobra,TS146,2419.6386956572533,1.1248665843704657,-108.14914089499507,15.334782608930254
Secobra,TS147,-451.48630434274673,0.21744874107844225,-46.37498123117257,2.8347826089302544
Secobra,TS148,-181.33630434330553,0.019858496111737622,-57.8798347110278,0.33478260893025436
Secobra,TS149,-848.9488043431193,-0.024384922589888447,-26.951885993068572,-0.6652173910842976
Secobra,TS150,-555.4238043427467,0.1412532778804234,-75.51124496740522,1.8347826089302544
Secobra,TS151,-496.8363043433055,0.030772893065659446,-70.82406548020663,0.33478260893025436
Secobra,TS152,1536.2511956561357,1.164756651425705,-109.82629702059785,15.334782608930254
Secobra,TS153,874.5136956563219,0.6113953383437547,-91.87771232356317,7.834782608930254
Secobra,TS154,1093.9386956561357,0.9820877250604099,-102.61802634393098,12.834782608930254
Secobra,TS155,-453.8363043433055,0.2274961265247839,-65.33816804434173,2.8347826089302544
Secobra,TS156,559.2886956566945,0.3207328929911455,-70.32470650586765,4.334782608930254
Secobra,TS157,-2010.561304342933,-1.2455849687894442,20.78930448315805,-17.165217391069746
Secobra,TS158,2747.901195656508,0.5870229408328669,-82.37498123111436,7.834782608930254
Secobra,TS159,-190.63630434311926,0.050823149421376,-66.17983471101616,0.33478260893025436
Secobra,TS160,213.63869565632194,0.5368186648738629,-84.44855265971273,6.834782608930254
Secobra,TS161,136.47619565669447,0.6186344431671387,-87.01783837401308,7.834782608930254
Secobra,TS162,261.11369565688074,0.10335337987453386,15.575018768839072,1.8347826089302544
Secobra,TS163,456.80119565688074,0.5222941583333522,-73.72470650583273,6.834782608930254
Secobra,TS164,1402.9136956566945,0.508919119908569,-83.04855265974766,6.834782608930254
