season,family,gid,plant,replicated,H_cluster,soluble_solids,S_dry
2020,jardin,G_Big.Red,3,R2,792.1,16,0.008610000000000001
2020,jardin,G_Big.Red,3,R3,250.4,14,0.007980000000000004
2020,jardin,G_Chaselas.Musque,1,R1,182.8,17,0.0581
2020,jardin,G_Chaselas.Musque,1,R2,367.9,17,0.0638
2020,jardin,G_Chaselas.Musque,1,R3,255.3,18,0.06928
2020,jardin,G_Chaselas.Musque,2,R1,218.4,17,0.07733
2020,jardin,G_Chaselas.Musque,2,R2,297.7,16,0.059660000000000005
2020,jardin,G_Chaselas.Musque,2,R3,280.2,17,0.07905999999999999
2020,jardin,G_Chaselas.Musque,3,R1,336.6,17,0.07159
2020,jardin,G_Chaselas.Musque,3,R2,273.1,18,0.07171999999999999
2020,jardin,G_Chaselas.Musque,3,R3,287.7,15,0.07704000000000001
2020,jardin,G_Superior,1,R1,264.1,20,0.01432
2020,jardin,G_Superior,1,R2,383.8,18,0.007680000000000004
2020,jardin,G_Superior,2,R1,251.5,17,0.005909999999999999
2020,jardin,G_Superior,2,R2,413.8,19,0.007869999999999999
2020,jardin,G_Superior,2,R3,522.3,18,0.004970000000000002
2020,jardin,G_Dawn,1,R1,384.3,16,0.00136
2020,jardin,G_Dawn,1,R2,368.4,19,5.500000000000005e-4
2020,jardin,G_Dawn,1,R3,336.6,16,0.001429999999999998
2020,jardin,G_Dawn,2,R1,328.7,16,0.002360000000000001
2020,jardin,G_Dawn,2,R2,332.5,17,0.0069799999999999975
2020,jardin,G_Dawn,2,R3,437.3,16,0.0029899999999999983
2020,jardin,G_Queen,1,R1,925.4,19,0.10093999999999999
2020,jardin,G_Queen,1,R2,923.4,19,0.10645
2020,jardin,G_Queen,1,R3,730.3,13,0.09992999999999999
2020,jardin,G_Queen,2,R1,931.1,16,0.09906999999999999
2020,jardin,G_Queen,2,R2,481.7,15,0.13328
2020,jardin,G_Queen,2,R3,549,15,0.08703999999999999
2020,jardin,G_Queen,3,R1,459.9,12,0.09968
2020,jardin,G_Queen,3,R2,608.2,13,0.10268
2020,jardin,G_Queen,3,R3,785,11,0.10383
2020,jardin,G_Monukka,1,R1,448.2,16,0.0021500000000000017
2020,jardin,G_Monukka,1,R2,352.3,15,0.004299999999999998
2020,jardin,G_Monukka,1,R3,751.3,13,0.0020600000000000006
2020,jardin,G_Monukka,2,R1,668.6,16,0.003989999999999999
2020,jardin,G_Monukka,2,R2,701,16,0.003210000000000002
2020,jardin,G_Monukka,2,R3,946.1,17,0.0010999999999999955
2020,jardin,G_Pervenetz,1,R1,145.5,16,0.035460000000000005
2020,jardin,G_Pervenetz,1,R2,192.3,18,0.03175
2020,jardin,G_Pervenetz,1,R3,152.7,17,0.026750000000000003
2020,jardin,G_Pervenetz,2,R1,216.7,19,0.029290000000000004
2020,jardin,G_Pervenetz,2,R2,188.7,20,0.03926999999999999
2020,jardin,G_Pervenetz,2,R3,216,18,0.025259999999999998
2020,jardin,G_Pervenetz,3,R1,299,16,0.032740000000000005
2020,jardin,G_Pervenetz,3,R2,232.6,17,0.03397
2020,jardin,G_Pervenetz,3,R3,229.8,17,0.03085
2020,jardin,G_Beauty,1,R1,508.4,19,4.300000000000026e-4
2020,jardin,G_Beauty,1,R2,726.3,18,3.799999999999998e-4
2020,jardin,G_Beauty,1,R3,450.9,19,7.399999999999962e-4
2020,jardin,G_Beauty,2,R1,940.5,19,0.0018900000000000028
2020,jardin,G_Beauty,2,R2,437.5,20,0.0015600000000000002
2020,jardin,G_Beauty,2,R3,380.7,19,0.0020600000000000037
2020,jardin,G_Beauty,3,R1,390.4,21,0.001
2020,jardin,G_Beauty,3,R2,241.6,24,0.0022
2020,jardin,G_Beauty,3,R3,826.3,20,0.0011700000000000016
2020,jardin,G_Cardinal,1,R1,384.2,18,0.06895
2020,jardin,G_Cardinal,1,R2,704,17,0.10425999999999999
2020,jardin,G_Cardinal,1,R3,497.3,16,0.08612
2020,jardin,G_Cardinal,2,R1,407,17,0.07557
2020,jardin,G_Cardinal,2,R2,400,15,0.08736000000000001
2020,jardin,G_Cardinal,2,R3,627.2,15,0.09609999999999999
2020,jardin,G_Cardinal,3,R1,508.7,18,0.08331
2020,jardin,G_Cardinal,3,R2,367.7,17,0.09199
2020,jardin,G_Cardinal,3,R3,318.7,18,0.048429999999999994
2020,jardin,G_Assyl.Kara,1,R1,157,16,0.06146
2020,jardin,G_Assyl.Kara,1,R2,139.4,17,0.041139999999999996
2020,jardin,G_Assyl.Kara,1,R3,388.3,18,0.06074
2020,jardin,G_Assyl.Kara,2,R1,369.7,14,0.05949
2020,jardin,G_Assyl.Kara,2,R2,288.2,13,0.04989999999999999
2020,jardin,G_Assyl.Kara,2,R3,469.5,14,0.052590000000000005
2020,jardin,G_Assyl.Kara,3,R1,315.1,11,0.06316999999999999
2020,jardin,G_Assyl.Kara,3,R2,284.7,12,0.05266
2020,jardin,G_Assyl.Kara,3,R3,404.2,12,0.06466999999999999
2020,jardin,G_Moscatel.Oeiras.Faux,1,R1,195.6,20,0.042249999999999996
2020,jardin,G_Moscatel.Oeiras.Faux,1,R2,236.3,17,0.06524
2020,jardin,G_Moscatel.Oeiras.Faux,1,R3,208.6,22,0.057010000000000005
2020,jardin,G_Moscatel.Oeiras.Faux,2,R1,210.2,21,0.04442
2020,jardin,G_Moscatel.Oeiras.Faux,2,R2,198.4,20,0.05193
2020,jardin,G_Moscatel.Oeiras.Faux,2,R3,207.7,22,0.04289
2020,jardin,G_Moscatel.Oeiras.Faux,3,R1,316.3,20,0.036559999999999995
2020,jardin,G_Moscatel.Oeiras.Faux,3,R2,248.1,16,0.06311
2020,jardin,G_Moscatel.Oeiras.Faux,3,R3,255.9,18,0.04933
2020,jardin,G_Iniagrape.one,1,R1,1250,18,8.500000000000007e-4
2020,jardin,G_Iniagrape.one,1,R2,989.9,20,0.012140000000000001
2020,jardin,G_Iniagrape.one,1,R3,1009.9,17,0.004980000000000001
2020,jardin,G_Iniagrape.one,2,R1,1048.7,20,0.0029600000000000017
2020,jardin,G_Iniagrape.one,2,R2,1256.7,20,0.0069799999999999975
2020,jardin,G_Iniagrape.one,2,R3,1553.2,19,0.002400000000000002
2020,jardin,G_Iniagrape.one,3,R1,1321.1,16,0.003400000000000003
2020,jardin,G_Iniagrape.one,3,R2,1556,15,0.008250000000000002
2020,jardin,G_Iniagrape.one,3,R3,1486.7,15,0.004270000000000001
2020,jardin,G_23,1,R1,709.2,16,0.004270000000000001
2020,jardin,G_23,1,R2,1259.7,17,0.0061299999999999966
2020,jardin,G_23,1,R3,1092.5,16,0.0025900000000000033
2020,jardin,G_23,2,R1,531.7,19,0.008590000000000004
2020,jardin,G_23,2,R2,687.4,18,0.0035899999999999986
2020,jardin,G_23,2,R3,491,18,0.002030000000000004
2020,jardin,G_23,3,R1,452.8,18,0.0025499999999999967
2020,jardin,G_23,3,R2,695.8,18,0.003410000000000002
2020,jardin,G_23,3,R3,856.1,17,0.0021199999999999995
2020,jardin,G_Duc.Magenta,1,R1,606.1,14,0.0576
2020,jardin,G_Duc.Magenta,1,R2,501.8,14,0.08582999999999999
2020,jardin,G_Duc.Magenta,2,R1,195.2,11,0.05244
2020,jardin,G_Duc.Magenta,2,R2,201.9,12,0.06369
2020,jardin,G_Duc.Magenta,2,R3,269.6,10,0.05987
2020,jardin,G_Duc.Magenta,3,R1,278.3,14,0.06431
2020,jardin,G_Duc.Magenta,3,R2,286.6,14,0.07315999999999999
2020,jardin,G_Duc.Magenta,3,R3,216,14,0.08649
2020,jardin,G_Pletchistik,1,R1,126.4,17,0.06456999999999999
2020,jardin,G_Pletchistik,1,R2,174.3,17,0.08202999999999999
2020,jardin,G_Pletchistik,1,R3,135,18,0.07703
2020,jardin,G_Pletchistik,2,R1,311.4,18,0.09256
2020,jardin,G_Pletchistik,2,R2,263,19,0.08926
2020,jardin,G_Pletchistik,2,R3,160,19,0.07862
2020,jardin,G_Pletchistik,3,R1,173.7,16,0.04598
2020,jardin,G_Pletchistik,3,R2,188.4,18,0.06040000000000001
2020,jardin,G_Pletchistik,3,R3,236.8,17,0.06683000000000001
2020,jardin,G_Canner,1,R1,372.3,18,0.0075
2020,jardin,G_Canner,1,R2,143,15,0.0036600000000000022
2020,jardin,G_Canner,1,R3,797.8,15,0.001429999999999998
2020,jardin,G_Canner,2,R1,499,17,0.002190000000000003
2020,jardin,G_Canner,2,R2,364,19,0.002210000000000001
2020,jardin,G_Canner,2,R3,337.2,16,0.00131
2020,jardin,G_Canner,3,R1,300.7,15,0.001050000000000001
2020,jardin,G_Canner,3,R2,187.2,15,2.7999999999999694e-4
2020,jardin,G_Canner,3,R3,446,14,9.699999999999986e-4
2020,jardin,G_July.Muscat,1,R1,440.5,19,0.10649
2020,jardin,G_July.Muscat,1,R2,339.9,19,0.11209000000000002
2020,jardin,G_July.Muscat,1,R3,446.8,20,0.13072
2020,jardin,G_July.Muscat,2,R1,227.6,18,0.10293000000000001
2020,jardin,G_July.Muscat,2,R2,398.8,19,0.11305999999999998
2020,jardin,G_July.Muscat,2,R3,274.3,19,0.10568
2020,jardin,G_Ruby.Cabernet,1,R1,226.6,14,0.053180000000000005
2020,jardin,G_Ruby.Cabernet,1,R2,143.7,15,0.0648
2020,jardin,G_Ruby.Cabernet,1,R3,104,14,0.05011000000000001
2020,jardin,G_Ruby.Cabernet,2,R1,94.1,14,0.05358
2020,jardin,G_Ruby.Cabernet,2,R2,200.2,10,0.044320000000000005
2020,jardin,G_Ruby.Cabernet,2,R3,74.5,14,0.049069999999999996
2020,jardin,G_Ruby.Cabernet,3,R1,140.6,14,0.05908
2020,jardin,G_Ruby.Cabernet,3,R2,92,14,0.06504
2020,jardin,G_Ruby.Cabernet,3,R3,107.7,15,0.050129999999999994
2020,jardin,G_Portugais.Bleu,1,R1,391.7,17,0.05034000000000001
2020,jardin,G_Portugais.Bleu,1,R2,447.3,12,0.06172999999999999
2020,jardin,G_Portugais.Bleu,1,R3,242.5,15,0.06805000000000001
2020,jardin,G_Portugais.Bleu,2,R1,261.9,15,0.055810000000000005
2020,jardin,G_Magdalena,1,R1,202.5,16,0.03402
2020,jardin,G_Magdalena,1,R2,134.9,15,0.03836
2020,jardin,G_Magdalena,1,R3,140.9,16,0.040569999999999995
2020,jardin,G_Magdalena,2,R1,263.3,15,0.07223
2020,jardin,G_Magdalena,2,R2,283.9,16,0.05527
2020,jardin,G_Magdalena,2,R3,198.5,16,0.053790000000000004
2020,jardin,G_Magdalena,3,R1,184.2,16,0.05106999999999999
2020,jardin,G_Magdalena,3,R2,222.4,16,0.04006
2020,jardin,G_Magdalena,3,R3,259,16,0.0536
2020,jardin,G_Black,1,R1,316.8,16,0.008600000000000002
2020,jardin,G_Black,1,R2,255.5,16,0.012
2020,jardin,G_Black,1,R3,221.1,16,0.0061699999999999975
2020,jardin,G_Flame,1,R1,566,19,0.00716
2020,jardin,G_Flame,1,R2,747.9,16,0.006420000000000004
2020,jardin,G_Flame,1,R3,426.9,19,0.014419999999999999
2020,jardin,G_Flame,2,R1,275.8,17,0.010150000000000003
2020,jardin,G_Flame,2,R2,308.2,19,0.0087
2020,jardin,G_Flame,2,R3,448.1,19,0.007300000000000001
2020,jardin,G_Flame,3,R1,328,14,0.0113
2020,jardin,G_Flame,3,R2,336.3,14,0.007250000000000001
2020,jardin,G_Flame,3,R3,344.8,16,0.005980000000000002
2020,jardin,G_Cesar,1,R1,270,18,0.06399
2020,jardin,G_Cesar,1,R2,332.5,18,0.03617
2020,jardin,G_Cesar,1,R3,528.8,17,0.052180000000000004
2020,jardin,G_Cesar,2,R1,344.3,17,0.06478
2020,jardin,G_Cesar,2,R2,379.9,17,0.07647000000000001
2020,jardin,G_Cesar,2,R3,220.4,17,0.06442
2020,jardin,G_Cesar,3,R1,441.6,18,0.07407
2020,jardin,G_Cesar,3,R2,367.8,17,0.07949
2020,jardin,G_Cesar,3,R3,415.4,17,0.07387
2020,jardin,G_Chouchillon,1,R1,393.1,15,0.06818
2020,jardin,G_Chouchillon,1,R2,311.4,14,0.09363
2020,jardin,G_Chouchillon,1,R3,273.8,15,0.063
2020,jardin,G_Lameiro,1,R1,305.6,16,0.0625
2020,jardin,G_Lameiro,1,R2,351.9,18,0.045930000000000006
2020,jardin,G_Lameiro,1,R3,201.1,16,0.05068
2020,jardin,G_Lameiro,2,R1,450.8,14,0.052550000000000006
2020,jardin,G_Lameiro,2,R2,446.1,18,0.041139999999999996
2020,jardin,G_Lameiro,2,R3,285.3,18,0.04618
2020,jardin,G_Lameiro,3,R1,292.5,19,0.051090000000000003
2020,jardin,G_Lameiro,3,R2,245.3,19,0.047330000000000004
2020,jardin,G_Lameiro,3,R3,263,19,0.011030000000000002
2020,jardin,G_Verdot,1,R1,146.2,18,0.03703000000000001
2020,jardin,G_Verdot,1,R2,187.4,18,0.06417
2020,jardin,G_Verdot,1,R3,233.6,17,0.04919
2020,jardin,G_Verdot,2,R1,127.6,18,0.08596000000000001
2020,jardin,G_Verdot,2,R2,175.4,18,0.07162
2020,jardin,G_Verdot,2,R3,214.2,18,0.07903000000000002
2020,jardin,G_Verdot,3,R1,199.2,16,0.07963
2020,jardin,G_Verdot,3,R2,290.6,17,0.11613000000000002
2020,jardin,G_Verdot,3,R3,283.5,19,0.09491999999999999
2020,jardin,G_Kyoho,1,R1,331.3,16,0.16474000000000003
2020,jardin,G_Kyoho,1,R2,422.6,17,0.15228000000000003
2020,jardin,G_Kyoho,1,R3,382.5,18,0.16016
2020,jardin,G_Kyoho,2,R1,277.7,16,0.14643
2020,jardin,G_Kyoho,2,R2,337,16,0.18089
2020,jardin,G_Kyoho,2,R3,260.6,17,0.15068
2020,jardin,G_Kyoho,3,R1,194.8,18,0.13519
2020,jardin,G_Kyoho,3,R2,454.3,17,0.11909
2020,jardin,G_Kyoho,3,R3,476.6,18,0.18618
2020,jardin,G_Delizia.di.Vaprio,1,R1,421.2,20,0.06972999999999999
2020,jardin,G_Delizia.di.Vaprio,1,R2,326.8,20,0.07222
2020,jardin,G_Delizia.di.Vaprio,1,R3,475.8,20,0.08499999999999999
2020,jardin,G_Delizia.di.Vaprio,2,R1,206.4,20,0.0541
2020,jardin,G_Delizia.di.Vaprio,2,R2,86.3,20,0.04793000000000001
2020,jardin,G_Delizia.di.Vaprio,2,R3,287.8,21,0.054580000000000004
2020,jardin,G_Delizia.di.Vaprio,3,R1,489.7,20,0.055959999999999996
2020,jardin,G_Delizia.di.Vaprio,3,R2,381.9,22,0.05524
2020,jardin,G_Delizia.di.Vaprio,3,R3,227.7,22,0.0596
2020,jardin,G_Orbois,1,R1,140.2,17,0.049030000000000004
2020,jardin,G_Orbois,1,R2,121.6,18,0.05036
2020,jardin,G_Orbois,1,R3,160,18,0.04062
2020,jardin,G_Orbois,2,R1,169.5,10,0.05621
2020,jardin,G_Orbois,2,R2,106.2,17,0.05791
2020,jardin,G_Orbois,2,R3,141.5,15,0.05299
2020,jardin,G_Orbois,3,R1,79,20,0.06159
2020,jardin,G_Orbois,3,R2,72.1,20,0.036840000000000005
2020,jardin,G_Orbois,3,R3,54.3,20,0.05627
2020,jardin,G_Patagonia,1,R1,818,17,0.04793000000000001
2020,jardin,G_Patagonia,1,R2,979,16,0.06981000000000001
2020,jardin,G_Patagonia,1,R3,573,17,0.03003
2020,jardin,G_Patagonia,2,R1,515,18,0.030080000000000006
2020,jardin,G_Patagonia,2,R2,294,17,0.044950000000000004
2020,jardin,G_Patagonia,2,R3,230,16,0.052500000000000005
2020,jardin,G_Patagonia,3,R1,861,19,0.023030000000000005
2020,jardin,G_Patagonia,3,R2,863,19,0.03266
2020,jardin,G_Plant.de.Maroc,1,R1,517,17,0.06771
2020,jardin,G_Plant.de.Maroc,1,R2,942,18,0.00655
2020,jardin,G_Plant.de.Maroc,1,R3,866,17,0.07326
2020,jardin,G_Plant.de.Maroc,2,R1,845,18,0.06098
2020,jardin,G_Plant.de.Maroc,3,R1,709,16,0.05623
2020,jardin,G_Plant.de.Maroc,3,R2,790,17,0.05495
2020,jardin,G_Plant.de.Maroc,3,R3,679,17,0.07621000000000001
2020,jardin,G_Autumn.Seedless,1,R1,491,18,0.014840000000000002
2020,jardin,G_Autumn.Seedless,1,R2,886,16,0.0011300000000000032
2020,jardin,G_Autumn.Seedless,1,R3,644,17,0.0066900000000000015
2020,jardin,G_Red.Globe,1,R1,893,10,0.10198999999999998
2020,jardin,G_Red.Globe,1,R2,989,12,0.09533
2020,jardin,G_Red.Globe,1,R3,837,11,0.07603000000000001
2020,jardin,G_Red.Globe,2,R1,715,15,0.05743
2020,jardin,G_Red.Globe,2,R2,372,16,0.08895
2020,jardin,G_Red.Globe,2,R3,893,14,0.06158
2020,jardin,G_Red.Globe,3,R1,951,17,0.06496
2020,jardin,G_Red.Globe,3,R2,496,16,0.06403
2020,jardin,G_Red.Globe,3,R3,540,18,0.050940000000000006
2020,jardin,G_Bogazkere,1,R1,307,16,0.057730000000000004
2020,jardin,G_Bogazkere,1,R2,336,16,0.06854
2020,jardin,G_Bogazkere,1,R3,241,15,0.05793
2020,jardin,G_Bogazkere,2,R1,239,16,0.1118
2020,jardin,G_Bogazkere,2,R2,291,15,0.04689
2020,jardin,G_Bogazkere,2,R3,346,19,0.03300000000000001
2020,jardin,G_Bogazkere,3,R1,293,17,0.04675
2020,jardin,G_Bogazkere,3,R2,362,13,0.04183
2020,jardin,G_Bogazkere,3,R3,437,18,0.044410000000000005
2020,jardin,G_Olivette,1,R1,433,21,0.06896
2020,jardin,G_Olivette,1,R2,615,15,0.06028
2020,jardin,G_Olivette,1,R3,341,19,0.07021000000000001
2020,jardin,G_Olivette,2,R1,786,23,0.06388
2020,jardin,G_Olivette,2,R2,307,23,0.06568
2020,jardin,G_Olivette,2,R3,577,21,0.047740000000000005
2020,jardin,G_Olivette,3,R1,130,14,0.03752
2020,jardin,G_Olivette,3,R2,132,13,0.06286
2020,jardin,G_Fue.Fuki,1,R1,513,21,0.09879000000000002
2020,jardin,G_Fue.Fuki,1,R2,396,19,0.08277999999999999
2020,jardin,G_Fue.Fuki,1,R3,799,20,0.05734
2020,jardin,G_Fue.Fuki,2,R1,58,17,0.07267
2020,jardin,G_Fue.Fuki,2,R2,89,17,0.07492
2020,jardin,G_Fue.Fuki,2,R3,85,17,0.06538000000000001
2020,jardin,G_Fue.Fuki,3,R1,99,18,0.06652
2020,jardin,G_Fue.Fuki,3,R2,112,18,0.061750000000000006
2020,jardin,G_Fue.Fuki,3,R3,98,19,0.0641
2020,jardin,G_Voskeat,1,R1,378,17,0.07478000000000001
2020,jardin,G_Voskeat,1,R2,574,17,0.06312
2020,jardin,G_Voskeat,1,R3,644,16,0.04603
2020,jardin,G_Voskeat,2,R1,547,18,0.07203000000000001
2020,jardin,G_Voskeat,2,R2,492,19,0.07649
2020,jardin,G_Voskeat,2,R3,355,19,0.07346
2020,jardin,G_Voskeat,3,R1,550,19,0.08563
2020,jardin,G_Voskeat,3,R2,617,18,0.06724
2020,jardin,G_Voskeat,3,R3,557,19,0.0738
2020,jardin,G_Seleccion.5,1,R1,429,22,0
2020,jardin,G_Seleccion.5,1,R2,499,19,0
2020,jardin,G_Seleccion.5,1,R3,506,23,0
2020,jardin,G_Seleccion.5,2,R1,550,22,0
2020,jardin,G_Seleccion.5,2,R2,493,22,0
2020,jardin,G_Seleccion.5,2,R3,399,23,0
2020,jardin,G_Seleccion.5,3,R1,385,22,0
2020,jardin,G_Seleccion.5,3,R2,414,23,0
2020,jardin,G_Seleccion.5,3,R3,267,23,0
2020,jardin,G_Blush,1,R1,548,13,0.028580000000000005
2020,jardin,G_Blush,1,R2,537,17,0.02481
2020,jardin,G_Blush,1,R3,436,15,0.024950000000000007
2020,jardin,G_Blush,2,R1,397,15,0.02431
2020,jardin,G_Blush,2,R2,426,15,0.020679999999999997
2020,jardin,G_Blush,2,R3,418,15,0.02311
2020,jardin,G_Blush,3,R1,679,16,0.026180000000000002
2020,jardin,G_Blush,3,R2,440,16,0.026600000000000002
2020,jardin,G_Blush,3,R3,568,17,0.02683
2020,jardin,G_Medouar,1,R1,839,15,0.09764
2020,jardin,G_Medouar,1,R2,582,15,0.08336
2020,jardin,G_Medouar,1,R3,770,15,0.09561
2020,jardin,G_Medouar,2,R1,689,12,0.08821999999999999
2020,jardin,G_Medouar,2,R2,436,14,0.10122
2020,jardin,G_Medouar,2,R3,656,13,0.07521000000000001
2020,jardin,G_Medouar,3,R1,520,13,0.07745
2020,jardin,G_Medouar,3,R2,611,13,0.07489
2020,jardin,G_Medouar,3,R3,790,13,0.12199
2020,jardin,G_San.Francisco,1,R1,609,15,0.07877999999999999
2020,jardin,G_San.Francisco,1,R2,461,16,0.09761
2020,jardin,G_San.Francisco,1,R3,387,15,0.08904
2020,jardin,G_San.Francisco,2,R1,488,17,0.07722000000000001
2020,jardin,G_San.Francisco,2,R2,504,14,0.09039
2020,jardin,G_San.Francisco,2,R3,383,14,0.11071
2020,jardin,G_San.Francisco,3,R1,404,13,0.07184
2020,jardin,G_San.Francisco,3,R2,318,16,0.06319
2020,jardin,G_San.Francisco,3,R3,329,15,0.07615
2020,jardin,G_Italia.Pirovano,1,R1,246,20,0.10276999999999999
2020,jardin,G_Italia.Pirovano,1,R2,400,15,0.12633999999999998
2020,jardin,G_Italia.Pirovano,1,R3,228,20,0.08096
2020,jardin,G_Italia.Pirovano,2,R1,480,19,0.08181999999999999
2020,jardin,G_Italia.Pirovano,2,R2,447,20,0.10606
2020,jardin,G_Italia.Pirovano,2,R3,399,20,0.10299
2020,jardin,G_Arna.Guirna,1,R1,680,18,0.061919999999999996
2020,jardin,G_Arna.Guirna,1,R2,360,15,0.062150000000000004
2020,jardin,G_Arna.Guirna,1,R3,392,12,0.03878
2020,jardin,G_Arna.Guirna,2,R1,521,17,0.05281
2020,jardin,G_Arna.Guirna,2,R2,397,14,0.07439000000000001
2020,jardin,G_Arna.Guirna,2,R3,538,16,0.06920000000000001
2020,jardin,G_Arna.Guirna,3,R1,430,16,0.06839
2020,jardin,G_Arna.Guirna,3,R2,414,14,0.08087000000000001
2020,jardin,G_Arna.Guirna,3,R3,370,14,0.0615
2020,jardin,G_Uva.Rey,1,R1,416,15,0.06326000000000001
2020,jardin,G_Uva.Rey,1,R2,671,17,0.05188
2020,jardin,G_Uva.Rey,1,R3,372,16,0.06325
2020,jardin,G_Uva.Rey,2,R1,337,17,0.06356
2020,jardin,G_Uva.Rey,2,R2,193,18,0.05897
2020,jardin,G_Uva.Rey,2,R3,290,17,0.0613
2020,jardin,G_Uva.Rey,3,R1,435,17,0.055700000000000006
2020,jardin,G_Uva.Rey,3,R2,376,18,0.0824
2020,jardin,G_Uva.Rey,3,R3,222,17,0.05384
2020,jardin,G_Varadi,1,R1,533,15,0.08009000000000001
2020,jardin,G_Varadi,1,R2,542,14,0.06442
2020,jardin,G_Varadi,1,R3,524,14,0.07074
2020,jardin,G_Varadi,2,R1,710,13,0.06883
2020,jardin,G_Varadi,2,R2,405,16,0.06733
2020,jardin,G_Varadi,2,R3,336,16,0.06676
2020,jardin,G_Varadi,3,R1,550,15,0.05752
2020,jardin,G_Varadi,3,R2,433,14,0.06477000000000001
2020,jardin,G_Varadi,3,R3,808,14,0.062119999999999995
2020,jardin,G_AK.ouziom,1,R1,565,20,0.05452
2020,jardin,G_AK.ouziom,1,R2,426,19,0.049819999999999996
2020,jardin,G_AK.ouziom,1,R3,842,18,0.060809999999999996
2020,jardin,G_AK.ouziom,2,R1,852,17,0.03901
2020,jardin,G_AK.ouziom,2,R2,398,18,0.06352
2020,jardin,G_AK.ouziom,2,R3,574,17,0.05836
2020,jardin,G_AK.ouziom,3,R1,926,20,0.04518
2020,jardin,G_AK.ouziom,3,R2,677,18,0.055349999999999996
2020,jardin,G_Korithi,1,R1,390,19,0.053360000000000005
2020,jardin,G_Korithi,1,R2,758,18,0.06235
2020,jardin,G_Korithi,1,R3,757,17,0.06636
2020,jardin,G_Korithi,2,R1,911,17,0.05084000000000001
2020,jardin,G_Korithi,2,R2,978,17,0.056080000000000005
2020,jardin,G_Korithi,2,R3,667,15,0.08084000000000001
2020,jardin,G_Emperor,1,R1,333,13,0.10969000000000002
2020,jardin,G_Emperor,1,R2,329,14,0.10276999999999999
2020,jardin,G_Emperor,1,R3,388,14,0.07903000000000002
2020,jardin,G_Emperor,2,R1,375,16,0.11798000000000002
2020,jardin,G_Emperor,2,R2,526,14,0.12423000000000002
2020,jardin,G_Emperor,2,R3,420,14,0.10981
2020,jardin,G_Emperor,3,R1,458,16,0.12183999999999999
2020,jardin,G_Emperor,3,R2,356,15,0.10236
2020,jardin,G_Emperor,3,R3,296,16,0.12523
2020,jardin,G_Orlovi.Nokti,1,R1,304,16,0.05349
2020,jardin,G_Orlovi.Nokti,1,R2,322,16,0.03907000000000001
2020,jardin,G_Orlovi.Nokti,1,R3,365,18,0.03474000000000001
2020,jardin,G_Orlovi.Nokti,2,R1,400,17,0.05785
2020,jardin,G_Orlovi.Nokti,2,R2,177,16,0.051960000000000006
2020,jardin,G_Orlovi.Nokti,2,R3,356,17,0.05199
2020,jardin,G_Orlovi.Nokti,3,R1,151,18,0.04476
2020,jardin,G_Orlovi.Nokti,3,R2,206,16,0.06418
2020,jardin,G_Orlovi.Nokti,3,R3,267,18,0.04157000000000001
2020,jardin,G_K.Belyi,1,R1,703,16,0.06334000000000001
2020,jardin,G_K.Belyi,1,R2,337,16,0.05939
2020,jardin,G_K.Belyi,1,R3,399,15,0.05437000000000001
2020,jardin,G_Autumn.Royal,1,R1,930,17,0.00962
2020,jardin,G_Autumn.Royal,1,R2,884,16,0.0119
2020,jardin,G_Autumn.Royal,1,R3,970,19,0.0142
2020,jardin,G_Autumn.Royal,2,R1,116,20,0.028670000000000008
2020,jardin,G_Autumn.Royal,2,R2,74,21,0.03134
2020,jardin,G_Autumn.Royal,2,R3,131,22,0.03293
2020,jardin,G_Autumn.Royal,3,R1,981,17,0.008140000000000003
2020,jardin,G_Autumn.Royal,3,R2,892,16,0.006490000000000001
2020,jardin,G_Autumn.Royal,3,R3,931,16,0.006040000000000001
2020,jardin,G_Red,1,R1,269.9,10,0.022399999999999996
2020,jardin,G_Red,1,R2,668.2,10,0.009720000000000001
2020,jardin,G_Red,1,R3,242.7,10,0.015990000000000004
2020,jardin,G_Red,2,R1,378.5,10,0.01814
2020,jardin,G_Red,2,R2,532.2,12,0.014900000000000002
2020,jardin,G_Red,2,R3,608.1,11,0.014650000000000002
2020,jardin,G_Red,3,R1,626,12,0.014170000000000006
2020,jardin,G_Red,3,R2,590,11,0.019590000000000007
2020,jardin,G_Red,3,R3,859.6,13,0.015850000000000003
2020,jardin,G_Espadeiro.Tinto,1,R1,143.8,19,0.06314
2020,jardin,G_Espadeiro.Tinto,1,R2,323.8,19,0.06352
2020,jardin,G_Espadeiro.Tinto,1,R3,202.4,17,0.06219
2020,jardin,G_Espadeiro.Tinto,2,R1,181.8,17,0.07271999999999999
2020,jardin,G_Espadeiro.Tinto,2,R2,225.3,19,0.06161
2020,jardin,G_Espadeiro.Tinto,2,R3,188.3,19,0.06694
2020,jardin,G_Espadeiro.Tinto,3,R1,113.4,19,0.0509
2020,jardin,G_Espadeiro.Tinto,3,R2,109.7,20,0.054459999999999995
2020,jardin,G_Espadeiro.Tinto,3,R3,141,19,0.06920000000000001
2020,jardin,G_Tsolikouri,1,R1,309,17,0.07335
2020,jardin,G_Tsolikouri,1,R2,214,21,0.05967
2020,jardin,G_Tsolikouri,1,R3,295,19,0.07268
2020,jardin,G_Tsolikouri,2,R1,267,22,0.07565000000000001
2020,jardin,G_Tsolikouri,2,R2,295,16,0.06545
2020,jardin,G_Tsolikouri,2,R3,240,13,0.07816999999999999
