season,family,gid,plant,replicated,B_width,soluble_solids,S_dry
2018,411,G_5.2.106,1,R1,1.40969013523265,19,0
2018,411,G_5.2.106,1,R1,1.32425436946097,19,0
2018,411,G_5.2.106,1,R1,1.28153648657514,19,0
2018,411,G_5.2.106,1,R1,1.2388186036893,19,0
2018,411,G_5.2.106,1,R1,1.19610072080346,19,0
2018,411,G_5.2.110,1,R1,1.5085358535422,10.8,0
2018,411,G_5.2.110,1,R1,1.46663207983269,10.8,0
2018,411,G_5.2.110,1,R1,1.41787062103654,10.8,0
2018,411,G_5.2.110,1,R1,1.35556366067475,10.8,0
2018,411,G_5.2.110,1,R1,1.34927491410891,10.8,0
2018,411,G_5.2.110,1,R1,1.3333699146284,10.8,0
2018,411,G_5.2.110,1,R1,1.30935135396597,10.8,0
2018,411,G_5.2.110,1,R1,1.21520943757566,10.8,0
2018,411,G_5.2.110,1,R1,1.17330566386615,10.8,0
2018,411,G_5.2.115,1,R1,2.13709245918478,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,2.01138113805626,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,1.88566981692775,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,1.88166182258479,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,1.83651199728649,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,1.75995849579923,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,1.7240748040169,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,1.71805472208973,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,1.66964282583428,16,0.07892000000000002
2018,411,G_5.2.115,1,R1,1.63424717467071,16,0.07892000000000002
2018,411,G_5.2.118,1,R1,1.43356587260966,19,0
2018,411,G_5.2.118,1,R1,1.39140217047408,19,0
2018,411,G_5.2.118,1,R1,1.3492384683385,19,0
2018,411,G_5.2.118,1,R1,1.26491106406735,19,0
2018,411,G_5.2.118,1,R1,1.22274736193177,19,0
2018,411,G_5.2.118,1,R1,1.19256958799988,19,0
2018,411,G_5.2.118,1,R1,1.18058365979619,19,0
2018,411,G_5.2.120,1,R1,1.23403510468459,18.2,0
2018,411,G_5.2.120,1,R1,1.1634594543263,18.2,0
2018,411,G_5.2.120,1,R1,1.15176609770561,18.2,0
2018,411,G_5.2.120,1,R1,1.06949709072664,18.2,0
2018,411,G_5.2.120,1,R1,1.02836258723715,18.2,0
2018,411,G_5.2.120,1,R1,1.01802702253551,18.2,0
2018,411,G_5.2.122,1,R1,2.57084348696264,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.55886338689966,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.52869851176653,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.51888115283436,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.44440856137431,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.40791590079392,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.26565993036709,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.26456138434769,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.14864872104798,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R1,2.13632572152715,20.2,0.17919999999999997
2018,411,G_5.2.124,1,R1,1.30015897816906,16,0.0034399999999999986
2018,411,G_5.2.124,1,R1,1.13239652937305,16,0.0034399999999999986
2018,411,G_5.2.124,1,R1,1.17904421391313,16,0.0034399999999999986
2018,411,G_5.2.124,1,R1,1.38404020256707,16,0.0034399999999999986
2018,411,G_5.2.124,1,R1,1.09045591717405,16,0.0034399999999999986
2018,411,G_5.2.124,1,R1,1.17433714157206,16,0.0034399999999999986
2018,411,G_5.2.124,1,R1,1.31301602638027,16,0.0034399999999999986
2018,411,G_5.2.124,1,R1,1.25821836597006,16,0.0034399999999999986
2018,900,G_5.2.13,1,R1,1.61799263660779,17.8,7.70000000000004e-4
2018,900,G_5.2.13,1,R1,1.60464411210711,17.8,7.70000000000004e-4
2018,900,G_5.2.13,1,R1,1.53501865524329,17.8,7.70000000000004e-4
2018,900,G_5.2.13,1,R1,1.49353166456104,17.8,7.70000000000004e-4
2018,900,G_5.2.13,1,R1,1.45204467387878,17.8,7.70000000000004e-4
2018,900,G_5.2.13,1,R1,1.40868963609927,17.8,7.70000000000004e-4
2018,411,G_5.2.131,1,R1,2.18283249683779,16,0.08275000000000002
2018,411,G_5.2.131,1,R1,2.10746477612349,16,0.08275000000000002
2018,411,G_5.2.131,1,R1,2.05689985278945,16,0.08275000000000002
2018,411,G_5.2.131,1,R1,1.97294475675723,16,0.08275000000000002
2018,411,G_5.2.131,1,R1,1.93096720874112,16,0.08275000000000002
2018,411,G_5.2.131,1,R1,1.88898966072501,16,0.08275000000000002
2018,411,G_5.2.131,1,R1,1.80503456469278,16,0.08275000000000002
2018,411,G_5.2.131,1,R1,1.76305701667667,16,0.08275000000000002
2018,411,G_5.2.132,1,R1,1.79011342262379,16,0.012020000000000003
2018,411,G_5.2.132,1,R1,1.70685233319943,16,0.012020000000000003
2018,411,G_5.2.132,1,R1,1.67792270681697,16,0.012020000000000003
2018,411,G_5.2.132,1,R1,1.62359124377507,16,0.012020000000000003
2018,411,G_5.2.132,1,R1,1.58961098540555,16,0.012020000000000003
2018,411,G_5.2.132,1,R1,1.50078009512913,16,0.012020000000000003
2018,411,G_5.2.132,1,R1,1.49869960963852,16,0.012020000000000003
2018,411,G_5.2.132,1,R1,1.44242478305318,16,0.012020000000000003
2018,411,G_5.2.132,1,R1,1.41543852021416,16,0.012020000000000003
2018,411,G_5.2.134,1,R1,2.60490405858971,18,0.18370999999999998
2018,411,G_5.2.134,1,R1,2.5208748954094,18,0.18370999999999998
2018,411,G_5.2.134,1,R1,2.47886031381924,18,0.18370999999999998
2018,411,G_5.2.134,1,R1,2.39483115063893,18,0.18370999999999998
2018,411,G_5.2.134,1,R1,2.35281656904877,18,0.18370999999999998
2018,411,G_5.2.134,1,R1,2.28522168061487,18,0.18370999999999998
2018,411,G_5.2.134,1,R1,2.21612065481946,18,0.18370999999999998
2018,411,G_5.2.134,1,R1,1.89065617155705,18,0.18370999999999998
2018,411,G_5.2.137,1,R1,1.41482564358001,15.2,0
2018,411,G_5.2.137,1,R1,1.34222165850886,15.2,0
2018,411,G_5.2.137,1,R1,1.28998808679354,15.2,0
2018,411,G_5.2.137,1,R1,1.28518772246387,15.2,0
2018,411,G_5.2.137,1,R1,1.24837556786471,15.2,0
2018,411,G_5.2.137,1,R1,1.20676304893589,15.2,0
2018,411,G_5.2.137,1,R1,1.12353801107824,15.2,0
2018,411,G_5.2.138,1,R1,1.47311303088781,14.8,0
2018,411,G_5.2.138,1,R1,1.37808921739723,14.8,0
2018,411,G_5.2.138,1,R1,1.3047572559292,14.8,0
2018,411,G_5.2.138,1,R1,1.26580155668933,14.8,0
2018,411,G_5.2.138,1,R1,1.2205793684499,14.8,0
2018,411,G_5.2.138,1,R1,1.19651346623069,14.8,0
2018,411,G_5.2.138,1,R1,1.17849042471025,14.8,0
2018,411,G_5.2.138,1,R1,1.13640148097059,14.8,0
2018,411,G_5.2.138,1,R1,1.09521905644948,14.8,0
2018,411,G_5.2.138,1,R1,1.09431253723094,14.8,0
2018,411,G_5.2.139,1,R1,2.08899170481952,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,2.05515158305437,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,1.97607656574224,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,1.96952026709377,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,1.92670460911347,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,1.83802505941834,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,1.80687193385721,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,1.78623928383118,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,1.71262631921197,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R1,1.49854802931047,19.6,0.07350000000000001
2018,411,G_5.2.147,1,R1,1.87117042846984,16,0.0010099999999999998
2018,411,G_5.2.147,1,R1,1.69715875099746,16,0.0010099999999999998
2018,411,G_5.2.147,1,R1,1.66811531245659,16,0.0010099999999999998
2018,411,G_5.2.147,1,R1,1.62641242964518,16,0.0010099999999999998
2018,411,G_5.2.147,1,R1,1.59237312647288,16,0.0010099999999999998
2018,411,G_5.2.147,1,R1,1.58470954683376,16,0.0010099999999999998
2018,411,G_5.2.147,1,R1,1.54300666402235,16,0.0010099999999999998
2018,411,G_5.2.147,1,R1,1.45960089839952,16,0.0010099999999999998
2018,411,G_5.2.148,1,R1,1.4664504100212,16.6,0
2018,411,G_5.2.148,1,R1,1.43815758575564,16.6,0
2018,411,G_5.2.148,1,R1,1.2831083866791,16.6,0
2018,411,G_5.2.148,1,R1,1.25491161027631,16.6,0
2018,411,G_5.2.148,1,R1,1.2130812232671,16.6,0
2018,411,G_5.2.148,1,R1,1.16405863289677,16.6,0
2018,411,G_5.2.148,1,R1,1.12942044924868,16.6,0
2018,900,G_5.2.15,1,R1,1.76383420737639,17.2,0
2018,900,G_5.2.15,1,R1,1.72183815481981,17.2,0
2018,900,G_5.2.15,1,R1,1.63784604970665,17.2,0
2018,900,G_5.2.15,1,R1,1.59584999715007,17.2,0
2018,900,G_5.2.15,1,R1,1.55379638156864,17.2,0
2018,900,G_5.2.15,1,R1,1.5118578920369,17.2,0
2018,900,G_5.2.15,1,R1,1.46986183948032,17.2,0
2018,900,G_5.2.15,1,R1,1.46493404152987,17.2,0
2018,900,G_5.2.15,1,R1,1.34387368181058,17.2,0
2018,900,G_5.2.15,1,R1,1.31468439624435,17.2,0
2018,411,G_5.2.150,1,R1,1.8511005987178,17.2,0.00938
2018,411,G_5.2.150,1,R1,1.79792032151524,17.2,0.00938
2018,411,G_5.2.150,1,R1,1.75854516527405,17.2,0.00938
2018,411,G_5.2.150,1,R1,1.73210087100665,17.2,0.00938
2018,411,G_5.2.150,1,R1,1.71429612051453,17.2,0.00938
2018,411,G_5.2.150,1,R1,1.67248402001418,17.2,0.00938
2018,411,G_5.2.150,1,R1,1.63067191951382,17.2,0.00938
2018,411,G_5.2.150,1,R1,1.56170228505618,17.2,0.00938
2018,411,G_5.2.154,1,R1,2.04454169612361,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.88898966072501,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.84701211270889,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.72107946866056,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.63847946555509,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.63324492553488,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.61335130796357,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.59514682461223,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.55316927659611,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R1,1.38525908453167,21.2,0.013620000000000004
2018,411,G_5.2.155,1,R1,2.31204553093616,18.8,0.08416
2018,411,G_5.2.155,1,R1,2.30091793754786,18.8,0.08416
2018,411,G_5.2.155,1,R1,2.26922987295586,18.8,0.08416
2018,411,G_5.2.155,1,R1,2.05800387749792,18.8,0.08416
2018,411,G_5.2.155,1,R1,1.99816597852301,18.8,0.08416
2018,411,G_5.2.155,1,R1,1.90048843059688,18.8,0.08416
2018,411,G_5.2.155,1,R1,1.84107329315287,18.8,0.08416
2018,411,G_5.2.155,1,R1,1.79825763517257,18.8,0.08416
2018,411,G_5.2.155,1,R1,1.78623928383118,18.8,0.08416
2018,411,G_5.2.155,1,R1,1.60840935663598,18.8,0.08416
2018,411,G_5.2.156,1,R1,1.82542759001904,17,0.003739999999999999
2018,411,G_5.2.156,1,R1,1.7711106815983,17,0.003739999999999999
2018,411,G_5.2.156,1,R1,1.76014394654657,17,0.003739999999999999
2018,411,G_5.2.156,1,R1,1.74245360865454,17,0.003739999999999999
2018,411,G_5.2.156,1,R1,1.70096661797229,17,0.003739999999999999
2018,411,G_5.2.156,1,R1,1.65947962729004,17,0.003739999999999999
2018,411,G_5.2.156,1,R1,1.6428010167768,17,0.003739999999999999
2018,900,G_5.2.16,1,R1,1.69865641725704,15.6,0
2018,900,G_5.2.16,1,R1,1.59928936261206,15.6,0
2018,900,G_5.2.16,1,R1,1.57945288096769,15.6,0
2018,900,G_5.2.16,1,R1,1.55936408225603,15.6,0
2018,900,G_5.2.16,1,R1,1.52302577953712,15.6,0
2018,900,G_5.2.16,1,R1,1.51721910705992,15.6,0
2018,900,G_5.2.16,1,R1,1.49004988770537,15.6,0
2018,900,G_5.2.16,1,R1,1.46024888995126,15.6,0
2018,900,G_5.2.16,1,R1,1.34863920627548,15.6,0
2018,900,G_5.2.16,1,R1,1.26434925588326,15.6,0
2018,411,G_5.2.160,1,R1,1.45524809080448,17,0
2018,411,G_5.2.160,1,R1,1.42660830910437,17,0
2018,411,G_5.2.160,1,R1,1.36666809801849,17,0
2018,411,G_5.2.160,1,R1,1.3426901732747,17,0
2018,411,G_5.2.160,1,R1,1.30073110535986,17,0
2018,411,G_5.2.160,1,R1,1.25877203744503,17,0
2018,411,G_5.2.160,1,R1,1.21681296953019,17,0
2018,411,G_5.2.163,1,R1,1.91500505676034,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.87337451204816,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.83174396733597,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.79011342262379,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.78661638590281,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.69421598442244,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.66522178848725,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.5403301543507,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.49869960963852,16,0.015460000000000002
2018,411,G_5.2.163,1,R1,1.49408963879184,16,0.015460000000000002
2018,411,G_5.2.165,1,R1,1.59937986210676,15.4,0.0015199999999999992
2018,411,G_5.2.165,1,R1,1.51520197462746,15.4,0.0015199999999999992
2018,411,G_5.2.165,1,R1,1.47311303088781,15.4,0.0015199999999999992
2018,411,G_5.2.165,1,R1,1.43102408714816,15.4,0.0015199999999999992
2018,411,G_5.2.165,1,R1,1.31765997880669,15.4,0.0015199999999999992
2018,411,G_5.2.165,1,R1,1.3047572559292,15.4,0.0015199999999999992
2018,411,G_5.2.166,1,R1,1.68579900784435,17.4,0.0025899999999999977
2018,411,G_5.2.166,1,R1,1.64365403264824,17.4,0.0025899999999999977
2018,411,G_5.2.166,1,R1,1.56157191853356,17.4,0.0025899999999999977
2018,411,G_5.2.166,1,R1,1.55936408225603,17.4,0.0025899999999999977
2018,411,G_5.2.166,1,R1,1.55387922332856,17.4,0.0025899999999999977
2018,411,G_5.2.166,1,R1,1.47507413186381,17.4,0.0025899999999999977
2018,411,G_5.2.166,1,R1,1.4329291566677,17.4,0.0025899999999999977
2018,411,G_5.2.169,1,R1,1.76073159423133,16.2,0.01655
2018,411,G_5.2.169,1,R1,1.7188094134163,16.2,0.01655
2018,411,G_5.2.169,1,R1,1.59304287097121,16.2,0.01655
2018,411,G_5.2.169,1,R1,1.56053973617822,16.2,0.01655
2018,411,G_5.2.169,1,R1,1.51181637515831,16.2,0.01655
2018,411,G_5.2.169,1,R1,1.50919850934114,16.2,0.01655
2018,411,G_5.2.169,1,R1,1.42535414771108,16.2,0.01655
2018,900,G_5.2.17,1,R1,1.56766316663513,16,0.0016100000000000003
2018,900,G_5.2.17,1,R1,1.53808461632126,16,0.0016100000000000003
2018,900,G_5.2.17,1,R1,1.50589393233158,16,0.0016100000000000003
2018,900,G_5.2.17,1,R1,1.49656828025338,16,0.0016100000000000003
2018,900,G_5.2.17,1,R1,1.47892751569352,16,0.0016100000000000003
2018,900,G_5.2.17,1,R1,1.38040277130394,16,0.0016100000000000003
2018,900,G_5.2.17,1,R1,1.33857238429473,16,0.0016100000000000003
2018,900,G_5.2.17,1,R1,1.24342621191001,16,0.0016100000000000003
2018,411,G_5.2.170,1,R1,1.69564773432987,15,0.00136
2018,411,G_5.2.170,1,R1,1.64618307537095,15,0.00136
2018,411,G_5.2.170,1,R1,1.59867201526435,15,0.00136
2018,411,G_5.2.170,1,R1,1.51715849913726,15,0.00136
2018,411,G_5.2.170,1,R1,1.48536415048931,15,0.00136
2018,411,G_5.2.170,1,R1,1.47246106669084,15,0.00136
2018,411,G_5.2.170,1,R1,1.38832043430851,15,0.00136
2018,411,G_5.2.170,1,R1,1.3146027801554,15,0.00136
2018,411,G_5.2.170,1,R1,1.30484994039928,15,0.00136
2018,900,G_5.2.2,1,R1,2.00444399592739,15.4,0
2018,900,G_5.2.2,1,R1,1.84032174930612,15.4,0
2018,900,G_5.2.2,1,R1,1.72159131386702,15.4,0
2018,900,G_5.2.2,1,R1,1.67910192064445,15.4,0
2018,900,G_5.2.2,1,R1,1.65930827899993,15.4,0
2018,900,G_5.2.2,1,R1,1.63712437262834,15.4,0
2018,900,G_5.2.2,1,R1,1.63276096695497,15.4,0
2018,900,G_5.2.2,1,R1,1.63254348728769,15.4,0
2018,900,G_5.2.2,1,R1,1.57317826956814,15.4,0
2018,900,G_5.2.2,1,R1,1.51381214600752,15.4,0
2018,900,G_5.2.3,1,R1,2.02396963372726,16,0
2018,900,G_5.2.3,1,R1,1.63760116898238,16,0
2018,900,G_5.2.3,1,R1,1.60008865002638,16,0
2018,900,G_5.2.3,1,R1,1.38955066975975,16,0
2018,900,G_5.2.3,1,R1,1.27829633273961,16,0
2018,900,G_5.2.3,1,R1,1.26322788159977,16,0
2018,900,G_5.2.3,1,R1,1.24285305166375,16,0
2018,900,G_5.2.3,1,R1,1.17901268949312,16,0
2018,900,G_5.2.4,1,R1,1.69107681022396,15.5,0
2018,900,G_5.2.4,1,R1,1.60008865002638,15.5,0
2018,900,G_5.2.4,1,R1,1.54460805179557,15.5,0
2018,900,G_5.2.4,1,R1,1.51587345791973,15.5,0
2018,900,G_5.2.4,1,R1,1.4737658618664,15.5,0
2018,900,G_5.2.4,1,R1,1.43165826581308,15.5,0
2018,900,G_5.2.4,1,R1,1.4247674277353,15.5,0
2018,900,G_5.2.4,1,R1,1.38955066975975,15.5,0
2018,900,G_5.2.4,1,R1,1.31008093518591,15.5,0
2018,900,G_5.2.5,1,R1,1.71619250151251,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.6762788621995,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.63636725288506,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.56984722736181,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.55654525225618,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.48009170770377,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.47846705226624,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.47246106669084,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.46752455467886,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R1,1.38359552039448,18.8,0.0013500000000000012
2018,900,G_5.2.7,1,R1,1.69950467819384,16.2,0.004070000000000002
2018,900,G_5.2.7,1,R1,1.5336993437359,16.2,0.004070000000000002
2018,900,G_5.2.7,1,R1,1.45079667650693,16.2,0.004070000000000002
2018,900,G_5.2.7,1,R1,1.36789400927796,16.2,0.004070000000000002
2018,900,G_5.2.7,1,R1,1.32644267566348,16.2,0.004070000000000002
2018,900,G_5.2.7,1,R1,1.284991342049,16.2,0.004070000000000002
2018,902,G_5.2.72,1,R1,1.2321393819516,19.8,0
2018,902,G_5.2.72,1,R1,1.07315365524817,19.8,0
2018,902,G_5.2.72,1,R1,1.03340722357231,19.8,0
2018,902,G_5.2.72,1,R1,0.993660791896455,19.8,0
2018,902,G_5.2.72,1,R1,0.963992564947535,19.8,0
2018,902,G_5.2.74,1,R1,1.95156877656288,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R1,1.91004603663601,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R1,1.74395507692853,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R1,1.70243233700166,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R1,1.66090959707479,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R1,1.61938685714792,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R1,1.49481863736731,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R1,1.3702504175867,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R1,1.24568219780609,17.8,0.0018600000000000005
2018,902,G_5.2.76,1,R1,2.26978929922967,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,2.10165675854599,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,2.02109021414439,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,2.01759048820415,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,1.93352421786231,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,1.84945794752047,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,1.80742481234955,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,1.7669911383146,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,1.76438547930653,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R1,1.68132540683679,16.4,0.05172000000000001
2018,900,G_5.2.8,1,R1,1.65947962729004,17.2,0
2018,900,G_5.2.8,1,R1,1.61799263660779,17.2,0
2018,900,G_5.2.8,1,R1,1.55161294508328,17.2,0
2018,900,G_5.2.8,1,R1,1.5028383802467,17.2,0
2018,900,G_5.2.8,1,R1,1.49612235456458,17.2,0
2018,900,G_5.2.8,1,R1,1.47266530196979,17.2,0
2018,900,G_5.2.8,1,R1,1.45204467387878,17.2,0
2018,900,G_5.2.8,1,R1,1.4374508896797,17.2,0
2018,902,G_5.2.82,1,R1,1.59030017294515,20.6,0
2018,902,G_5.2.82,1,R1,1.4993493818822,20.6,0
2018,902,G_5.2.82,1,R1,1.45770078794103,20.6,0
2018,902,G_5.2.82,1,R1,1.41605219399986,20.6,0
2018,902,G_5.2.82,1,R1,1.38289639107473,20.6,0
2018,902,G_5.2.82,1,R1,1.33275500611751,20.6,0
2018,900,G_5.2.9,1,R1,2.0550899977511,15.8,0
2018,900,G_5.2.9,1,R1,2.04246946431277,15.8,0
2018,900,G_5.2.9,1,R1,1.9712087733531,15.8,0
2018,900,G_5.2.9,1,R1,1.92926816115409,15.8,0
2018,900,G_5.2.9,1,R1,1.87005223312857,15.8,0
2018,900,G_5.2.9,1,R1,1.86835895146086,15.8,0
2018,900,G_5.2.9,1,R1,1.84538693675609,15.8,0
2018,900,G_5.2.9,1,R1,1.83097728779266,15.8,0
2018,900,G_5.2.9,1,R1,1.80373810024934,15.8,0
2018,900,G_5.2.9,1,R1,1.50986203916407,15.8,0
2018,900,G_5.3.1,1,R1,2.36221742741374,18,0.06831000000000001
2018,900,G_5.3.1,1,R1,2.29435352702879,18,0.06831000000000001
2018,900,G_5.3.1,1,R1,2.15130515710894,18,0.06831000000000001
2018,900,G_5.3.1,1,R1,2.10912270304798,18,0.06831000000000001
2018,900,G_5.3.1,1,R1,2.02826995332443,18,0.06831000000000001
2018,900,G_5.3.1,1,R1,2.02475779492606,18,0.06831000000000001
2018,900,G_5.3.1,1,R1,1.89417456205449,18,0.06831000000000001
2018,900,G_5.3.1,1,R1,1.81947745812927,18,0.06831000000000001
2018,912,G_5.3.100,1,R1,1.87822624135671,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.77559320682034,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.75457517120629,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.73694098262282,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.67953866158255,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.66453575694193,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.62924837326299,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.62538701955277,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.49279810073188,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R1,1.48170238118634,19.2,0.07837000000000001
2018,912,G_5.3.106,1,R1,2.05623808514033,17,0.004470000000000002
2018,912,G_5.3.106,1,R1,2.02826995332443,17,0.004470000000000002
2018,912,G_5.3.106,1,R1,2.02475779492606,17,0.004470000000000002
2018,912,G_5.3.106,1,R1,1.94039288680415,17,0.004470000000000002
2018,912,G_5.3.106,1,R1,1.89821043274319,17,0.004470000000000002
2018,912,G_5.3.106,1,R1,1.85602797868223,17,0.004470000000000002
2018,912,G_5.3.106,1,R1,1.81384552462127,17,0.004470000000000002
2018,912,G_5.3.106,1,R1,1.77166307056031,17,0.004470000000000002
2018,912,G_5.3.106,1,R1,1.6405124622477,17,0.004470000000000002
2018,900,G_5.3.11,1,R1,2.16478832503342,22,0.06599999999999999
2018,900,G_5.3.11,1,R1,2.12315778032124,22,0.06599999999999999
2018,900,G_5.3.11,1,R1,2.11952139502449,22,0.06599999999999999
2018,900,G_5.3.11,1,R1,2.09004384881528,22,0.06599999999999999
2018,900,G_5.3.11,1,R1,2.04053379362156,22,0.06599999999999999
2018,900,G_5.3.11,1,R1,2.03989669089688,22,0.06599999999999999
2018,900,G_5.3.11,1,R1,1.95663560147252,22,0.06599999999999999
2018,900,G_5.3.11,1,R1,1.87411700968994,22,0.06599999999999999
2018,900,G_5.3.11,1,R1,1.87337451204816,22,0.06599999999999999
2018,912,G_5.3.110,1,R1,1.89574453018368,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.86923021044219,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.763173740616,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.710148034267,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.65732368044311,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.63496505178624,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.63023862682401,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.56431937683063,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.48217291682188,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R1,1.46727632852611,17.4,0.03202000000000001
2018,912,G_5.3.114,1,R1,1.82532397466901,17,0.002990000000000004
2018,912,G_5.3.114,1,R1,1.81653989349078,17,0.002990000000000004
2018,912,G_5.3.114,1,R1,1.75303341171695,17,0.002990000000000004
2018,912,G_5.3.114,1,R1,1.66751958675514,17,0.002990000000000004
2018,912,G_5.3.114,1,R1,1.63261994892363,17,0.002990000000000004
2018,912,G_5.3.114,1,R1,1.62476267427424,17,0.002990000000000004
2018,912,G_5.3.114,1,R1,1.58200576179334,17,0.002990000000000004
2018,912,G_5.3.114,1,R1,1.56842664558532,17,0.002990000000000004
2018,912,G_5.3.114,1,R1,1.41097811186974,17,0.002990000000000004
2018,912,G_5.3.118,1,R1,1.94559269841394,19,0
2018,912,G_5.3.118,1,R1,1.86100171152637,19,0
2018,912,G_5.3.118,1,R1,1.70472352298055,19,0
2018,912,G_5.3.118,1,R1,1.69181973775125,19,0
2018,912,G_5.3.118,1,R1,1.64952424430747,19,0
2018,912,G_5.3.118,1,R1,1.63056271060732,19,0
2018,912,G_5.3.118,1,R1,1.60722875086369,19,0
2018,912,G_5.3.118,1,R1,1.56493325741991,19,0
2018,912,G_5.3.118,1,R1,1.52263776397612,19,0
2018,912,G_5.3.120,1,R1,1.81223393343268,20,0.07987999999999999
