season,family,gid,plant,replicated,P_cluster_weight,soluble_solids
2018,406,G_5.4.67,1,R3,241,19.8
2018,411,G_5.4.25,1,R1,410,21
2018,411,G_5.4.25,1,R2,490,19
2018,411,G_5.4.25,1,R3,516,16
2018,406,G_5.4.104,1,R1,413,18
2018,406,G_5.4.104,1,R2,441,19.5
2018,406,G_5.4.80,1,R1,152,20.2
2018,406,G_5.4.80,1,R2,553,20.4
2018,406,G_5.4.80,1,R3,251,20.8
2018,411,G_5.4.15,1,R1,506,17
2018,411,G_5.4.15,1,R2,657,15.4
2018,411,G_5.4.15,1,R3,515,17.4
2018,411,G_5.6.107,1,R1,1111,20.6
2018,411,G_5.6.107,1,R2,771,18.6
2018,411,G_5.6.107,1,R3,438,18.6
2018,111,G_5.5.72,1,R1,591,19.2
2018,111,G_5.5.72,1,R2,379,20.2
2018,411,G_5.6.119,1,R1,298,23
2018,411,G_5.6.119,1,R2,180,23.4
2018,111,G_5.5.50,1,R1,419,20
2018,111,G_5.5.50,1,R2,336,15.8
2018,406,G_5.7.149,1,R1,639,17.4
2018,406,G_5.7.149,1,R2,290,19.2
2018,111,G_5.5.67,1,R1,451,13.4
2018,111,G_5.5.67,1,R2,517,12.8
2018,111,G_5.5.67,1,R3,475,14.4
2018,406,G_5.7.179,1,R1,237,17.6
2018,406,G_5.7.179,1,R2,252,17.4
2018,406,G_5.7.179,1,R3,346,17.8
2018,411,G_5.8.51,1,R1,68,15
2018,411,G_5.8.51,1,R2,141,14.2
2018,411,G_5.8.69,1,R1,143,19.8
2018,411,G_5.8.69,1,R2,285,19.2
2018,411,G_5.8.69,1,R3,129,17.2
2018,411,G_5.8.100,1,R1,110,19.8
2018,411,G_5.8.100,1,R2,94,17.2
2018,411,G_5.8.111,1,R1,321,19.6
2018,411,G_5.8.111,1,R2,233,22
2018,111,G_5.7.108,1,R1,669,18.2
2018,111,G_5.7.108,1,R2,611,20.2
2018,411,G_5.8.135,1,R1,276,16.2
2018,411,G_5.8.135,1,R2,247,17.8
2018,411,G_5.8.151,1,R1,159,23.8
2018,411,G_5.8.151,1,R2,138,19.2
2018,411,G_5.8.151,1,R3,180,19.4
2018,406,G_5.1.161,1,R1,622,15.4
2018,406,G_5.1.161,1,R2,516,17
2018,406,G_5.1.161,1,R3,442,16
2018,411,G_5.1.173,1,R1,582,19.6
2018,411,G_5.1.173,1,R2,411,13.2
2018,411,G_5.1.173,1,R3,427,15.6
2018,411,G_5.1.169,1,R1,313,21.6
2018,411,G_5.1.169,1,R2,191,16.8
2018,411,G_5.1.169,1,R3,423,17
2018,900,G_5.2.16,1,R1,360,15.6
2018,900,G_5.2.16,1,R2,277,17
2018,900,G_5.2.16,1,R3,376,17.6
2018,411,G_5.2.154,1,R1,239,21.2
2018,411,G_5.2.154,1,R2,463,10.4
2018,411,G_5.2.154,1,R3,357,19
2018,900,G_5.2.8,1,R1,147,17.2
2018,900,G_5.2.8,1,R2,350,17.6
2018,900,G_5.3.9,1,R1,506,15.2
2018,900,G_5.3.9,1,R2,255,18
2018,900,G_5.3.9,1,R3,490,18.8
2018,900,G_5.3.24,1,R1,136,22.2
2018,900,G_5.3.24,1,R2,348,20.2
2018,900,G_5.3.24,1,R3,322,23.4
2018,929,G_5.10.66,1,R1,531,20.2
2018,929,G_5.10.66,1,R2,250,19.2
2018,929,G_5.10.66,1,R3,283,20.4
2018,929,G_5.10.82,1,R1,426,16
2018,929,G_5.10.82,1,R2,443,15.2
2018,929,G_5.10.82,1,R3,408,15.8
2018,929,G_5.10.88,1,R1,190,20.2
2018,929,G_5.10.88,1,R2,238,17
2018,900,G_5.9.114,1,R1,549,20
2018,900,G_5.9.114,1,R2,551,19.2
2018,900,G_5.9.114,1,R3,509,20.4
2018,411,G_5.2.110,1,R1,156,10.8
2018,411,G_5.2.110,1,R2,500,15
2018,411,G_5.2.110,1,R3,210,14.4
2018,900,G_5.9.146,1,R1,289,21.2
2018,900,G_5.9.146,1,R2,320,21
2018,900,G_5.9.146,1,R3,301,21
2018,411,G_5.8.72,1,R1,228,21.8
2018,411,G_5.8.72,1,R2,278,20.6
2018,406,G_5.4.34,1,R1,235,21.6
2018,406,G_5.4.34,1,R2,183,21.6
2018,406,G_5.4.34,1,R3,493,21
2018,411,G_5.4.23,1,R1,163,17.4
2018,411,G_5.4.23,1,R2,168,18
2018,411,G_5.4.23,1,R3,193,18.6
2018,406,G_5.4.105,1,R1,518,17.6
2018,406,G_5.4.105,1,R2,475,17.6
2018,406,G_5.4.105,1,R3,394,16
2018,406,G_5.4.113,1,R1,400,20
2018,406,G_5.4.113,1,R2,146,21
2018,411,G_5.4.27,1,R1,552,19
2018,411,G_5.4.27,1,R2,501,19.2
2018,406,G_5.4.100,1,R1,493,18.2
2018,406,G_5.4.100,1,R2,352,15
2018,406,G_5.4.100,1,R3,364,15.4
2018,406,G_5.4.118,1,R1,389,19
2018,406,G_5.4.118,1,R2,169,19
2018,406,G_5.4.118,1,R3,465,NA
2018,406,G_5.4.115,1,R1,291,15.4
2018,406,G_5.4.115,1,R2,313,12.8
2018,406,G_5.4.115,1,R3,302,13.4
2018,406,G_5.4.133,1,R1,266,16.8
2018,406,G_5.4.133,1,R2,412,14.6
2018,912,G_5.3.75,1,R1,456,18
2018,912,G_5.3.75,1,R2,333,19.6
2018,406,G_5.5.149,1,R1,414,20.4
2018,406,G_5.5.149,1,R2,347,19
2018,406,G_5.4.72,1,R1,194,16
2018,406,G_5.4.72,1,R2,163,15
2018,406,G_5.4.72,1,R3,186,16
2018,406,G_5.4.63,1,R1,196,23.4
2018,406,G_5.4.63,1,R2,111,20.6
2018,406,G_5.4.63,1,R3,75,20.8
2018,411,G_5.4.5,1,R1,186,18
2018,411,G_5.4.5,1,R2,266,18
2018,411,G_5.4.5,1,R3,150,16
2018,406,G_5.4.86,1,R1,356,18.4
2018,406,G_5.4.86,1,R2,144,19.2
2018,406,G_5.4.86,1,R3,218,19
2018,406,G_5.4.94,1,R1,421,16.8
2018,406,G_5.4.94,1,R2,353,19
2018,406,G_5.4.94,1,R3,255,21.8
2018,406,G_5.4.96,1,R1,418,17.4
2018,406,G_5.4.96,1,R2,533,18
2018,406,G_5.4.96,1,R3,490,17.8
2018,406,G_5.4.98,1,R1,567,19.4
2018,406,G_5.4.98,1,R2,297,18.2
2018,411,G_5.6.103,1,R1,947,16
2018,411,G_5.6.103,1,R2,549,17.2
2018,411,G_5.6.103,1,R3,445,15
2018,411,G_5.6.150,1,R1,612,19.4
2018,411,G_5.6.150,1,R2,589,18.2
2018,411,G_5.6.150,1,R3,412,20
2018,111,G_5.5.90,1,R1,96,20.6
2018,111,G_5.5.90,1,R2,80,15.4
2018,111,G_5.5.90,1,R3,112,17.4
2018,411,G_5.6.144,1,R1,580,19
2018,411,G_5.6.144,1,R2,598,20
2018,411,G_5.6.129,1,R1,249,16.8
2018,411,G_5.6.129,1,R2,198,12
2018,411,G_5.6.129,1,R3,106,12
2018,111,G_5.7.38,1,R1,216,19.8
2018,111,G_5.7.38,1,R2,187,19.6
2018,111,G_5.7.38,1,R3,119,19.2
2018,406,G_5.7.169,1,R1,392,15.2
2018,406,G_5.7.169,1,R2,494,16.4
2018,406,G_5.7.167,1,R1,199,21
2018,406,G_5.7.167,1,R2,117,19
2018,406,G_5.7.167,1,R3,151,19
2018,406,G_5.7.165,1,R1,160,21.2
2018,406,G_5.7.165,1,R2,159,18.8
2018,406,G_5.7.165,1,R3,90,17
2018,111,G_5.7.45,1,R1,243,17
2018,111,G_5.7.45,1,R2,507,16
2018,111,G_5.7.45,1,R3,432,17
2018,111,G_5.7.71,1,R1,689,20.2
2018,111,G_5.7.71,1,R2,440,22
2018,406,G_5.7.128,1,R1,288,15
2018,406,G_5.7.128,1,R2,248,14.4
2018,406,G_5.7.128,1,R3,407,18.2
2018,111,G_5.7.47,1,R1,599,17.2
2018,111,G_5.7.47,1,R2,709,18
2018,111,G_5.7.47,1,R3,595,15.2
2018,406,G_5.7.133,1,R1,311,12
2018,406,G_5.7.133,1,R2,264,17
2018,406,G_5.7.133,1,R3,655,16
2018,111,G_5.7.103,1,R1,592,20
2018,111,G_5.7.103,1,R2,853,19
2018,111,G_5.7.103,1,R3,556,21
2018,411,G_5.1.167,1,R1,439,17.6
2018,411,G_5.1.167,1,R2,355,16.2
2018,406,G_5.1.111,1,R1,352,24
2018,406,G_5.1.111,1,R2,438,24
2018,411,G_5.8.145,1,R1,142,20.4
2018,411,G_5.8.145,1,R2,201,19.4
2018,411,G_5.8.145,1,R3,168,19
2018,411,G_5.8.127,1,R1,326,22
2018,411,G_5.8.127,1,R2,360,19
2018,411,G_5.8.127,1,R3,463,20.5
2018,406,G_5.1.142,1,R1,591,14.2
2018,406,G_5.1.142,1,R2,373,15.8
2018,406,G_5.1.142,1,R3,233,17
2018,406,G_5.1.152,1,R1,411,18.6
2018,406,G_5.1.152,1,R2,469,17.4
2018,411,G_5.8.117,1,R1,270,23.6
2018,411,G_5.8.117,1,R2,196,23
2018,411,G_5.8.104,1,R1,634,19
2018,411,G_5.8.104,1,R2,548,15
2018,406,G_5.1.130,1,R1,342,16.5
2018,406,G_5.1.130,1,R2,606,17
2018,406,G_5.1.130,1,R3,566,17.2
2018,411,G_5.8.101,1,R1,240,21
2018,411,G_5.8.101,1,R2,171,20.4
2018,411,G_5.8.101,1,R3,296,25.2
2018,111,G_5.7.77,1,R1,378,16
2018,111,G_5.7.77,1,R2,538,16
2018,411,G_5.2.138,1,R1,138,14.8
2018,411,G_5.2.138,1,R2,147,15.2
2018,411,G_5.2.138,1,R3,171,15.8
2018,900,G_5.2.10,1,R1,532,14
2018,900,G_5.2.10,1,R2,678,15
2018,900,G_5.2.4,1,R1,277,15.5
2018,900,G_5.2.4,1,R2,237,14
2018,900,G_5.2.4,1,R3,346,17
2018,912,G_5.3.97,1,R1,348,17.6
2018,912,G_5.3.97,1,R2,471,18
2018,912,G_5.3.96,1,R1,389,19
2018,912,G_5.3.96,1,R2,408,18.6
2018,912,G_5.3.40,1,R1,702,21
2018,912,G_5.3.40,1,R2,376,17
2018,900,G_5.3.21,1,R1,529,19
2018,900,G_5.3.21,1,R2,432,21
2018,912,G_5.3.83,1,R1,481,17
2018,912,G_5.3.83,1,R2,513,18
2018,900,G_5.3.7,1,R1,499,18
2018,900,G_5.3.7,1,R2,496,18
2018,912,G_5.3.122,1,R1,546,18
2018,912,G_5.3.122,1,R2,503,18
2018,912,G_5.3.92,1,R1,343,20.6
2018,912,G_5.3.92,1,R2,329,20
2018,912,G_5.3.92,1,R3,357,20
2018,900,G_5.3.1,1,R1,700,18
2018,900,G_5.3.1,1,R2,493,16
2018,900,G_5.3.1,1,R3,295,19.4
2018,912,G_5.3.65,1,R1,533,18
2018,912,G_5.3.65,1,R2,561,17
2018,912,G_5.3.65,1,R3,582,18.5
2018,900,G_5.3.14,1,R1,551,15
2018,900,G_5.3.14,1,R2,527,16
2018,111,G_5.5.68,1,R1,296,15
2018,111,G_5.5.68,1,R2,307,16.2
2018,111,G_5.5.68,1,R3,322,16.2
2018,111,G_5.5.85,1,R1,508,20
2018,111,G_5.5.85,1,R2,484,20.4
2018,111,G_5.5.85,1,R3,583,18
2018,111,G_5.5.95,1,R1,412,20
2018,111,G_5.5.95,1,R2,398,21
2018,111,G_5.5.95,1,R3,421,20
2018,406,G_5.5.119,1,R1,531,14.8
2018,406,G_5.5.119,1,R2,595,16.8
2018,406,G_5.5.119,1,R3,641,16
2018,406,G_5.4.55,1,R1,593,15
2018,406,G_5.4.55,1,R2,559,16
2018,406,G_5.4.64,1,R1,363,15
2018,406,G_5.4.64,1,R2,432,14.2
2018,406,G_5.4.64,1,R3,402,14
2018,406,G_5.4.44,1,R1,389,18
2018,406,G_5.4.44,1,R2,585,21.8
2018,406,G_5.5.160,1,R1,467,16
2018,406,G_5.5.160,1,R2,427,13.6
2018,406,G_5.5.160,1,R3,573,16
2018,406,G_5.5.138,1,R1,395,20.6
2018,406,G_5.5.138,1,R2,460,20
2018,406,G_5.5.138,1,R3,509,19
2018,406,G_5.4.73,1,R1,281,20.2
2018,406,G_5.4.73,1,R2,195,21
2018,406,G_5.4.73,1,R3,159,21.8
2018,406,G_5.4.82,1,R1,702,NA
2018,406,G_5.4.82,1,R2,414,NA
2018,406,G_5.4.82,1,R3,453,NA
2018,406,G_5.5.116,1,R1,557,17.2
2018,406,G_5.5.116,1,R2,523,17
2018,406,G_5.5.116,1,R3,592,17
2018,406,G_5.7.170,1,R1,163,17
2018,406,G_5.7.170,1,R2,322,19
2018,111,G_5.7.121,1,R1,458,19
2018,111,G_5.7.121,1,R2,474,18
2018,111,G_5.7.121,1,R3,425,20.6
2018,406,G_5.7.157,1,R1,277,18
2018,406,G_5.7.157,1,R2,316,22
2018,411,G_5.6.112,1,R1,466,18
2018,411,G_5.6.112,1,R2,542,19
2018,411,G_5.6.112,1,R3,540,21
2018,406,G_5.8.158,1,R1,244,22
2018,406,G_5.8.158,1,R2,268,22
2018,406,G_5.8.158,1,R3,233,21
2018,411,G_5.8.116,1,R1,409,13.4
2018,411,G_5.8.116,1,R2,303,18.6
2018,411,G_5.8.116,1,R3,239,16
2018,411,G_5.8.148,1,R1,399,18
2018,411,G_5.8.148,1,R2,372,20
2018,411,G_5.8.148,1,R3,301,20
2018,900,G_5.9.109,1,R1,557,18
2018,900,G_5.9.109,1,R2,620,19
2018,900,G_5.9.109,1,R3,591,18
2018,411,G_5.8.82,1,R1,203,21
2018,411,G_5.8.82,1,R2,140,20
2018,411,G_5.8.82,1,R3,101,19
2018,411,G_5.8.65,1,R1,107,17.8
2018,411,G_5.8.65,1,R2,167,16.8
2018,411,G_5.8.65,1,R3,80,19.2
2018,411,G_5.8.114,1,R1,144,20
2018,411,G_5.8.114,1,R2,450,19
2018,411,G_5.8.114,1,R3,245,22
2018,111,G_5.7.52,1,R1,181,21
2018,111,G_5.7.52,1,R2,139,21.2
2018,111,G_5.7.52,1,R3,302,20.8
2018,900,G_5.9.123,1,R1,210,23
2018,900,G_5.9.123,1,R2,328,25
2018,900,G_5.9.112,1,R1,85,23
2018,900,G_5.9.112,1,R2,156,24
2018,900,G_5.9.104,1,R1,599,19
2018,900,G_5.9.104,1,R2,184,20
2018,900,G_5.9.104,1,R3,255,17
2018,900,G_5.9.117,1,R1,583,20.6
2018,900,G_5.9.117,1,R2,615,20
2018,900,G_5.9.117,1,R3,440,20.6
2018,912,G_5.9.160,1,R1,539,19
2018,912,G_5.9.160,1,R2,389,20
2018,912,G_5.9.153,1,R1,399,19
2018,912,G_5.9.153,1,R2,422,16.2
2018,912,G_5.9.153,1,R3,472,18.6
2018,900,G_5.9.128,1,R1,356,22
2018,900,G_5.9.128,1,R2,278,22.4
2018,900,G_5.9.128,1,R3,310,23
2018,912,G_5.9.162,1,R1,428,20
2018,912,G_5.9.162,1,R2,682,19
2018,912,G_5.9.162,1,R3,574,20
2018,900,G_5.9.124,1,R1,727,20
2018,900,G_5.9.124,1,R2,525,20
2018,900,G_5.9.124,1,R3,569,21
2018,900,G_5.9.131,1,R1,68,22
2018,900,G_5.9.131,1,R2,126,21
2018,900,G_5.9.131,1,R3,170,20
2018,406,G_5.4.69,1,R1,200,19
2018,406,G_5.4.69,1,R2,227,20
2018,406,G_5.4.69,1,R3,181,20
2018,406,G_5.4.60,1,R1,496,20.6
2018,406,G_5.4.60,1,R2,237,22.4
2018,406,G_5.4.60,1,R3,252,24
2018,406,G_5.4.71,1,R1,581,19.2
2018,406,G_5.4.71,1,R2,394,21
2018,406,G_5.4.71,1,R3,476,21
2018,406,G_5.4.114,1,R1,654,17.4
2018,406,G_5.4.114,1,R2,564,18.2
2018,406,G_5.4.114,1,R3,426,20
2018,912,G_5.3.60,1,R1,300,17.8
2018,912,G_5.3.60,1,R2,522,19
2018,912,G_5.3.60,1,R3,407,15
2018,406,G_5.4.97,1,R1,177,19
2018,406,G_5.4.97,1,R2,181,21
2018,406,G_5.5.123,1,R1,81,22
2018,406,G_5.5.123,1,R2,120,21
2018,406,G_5.4.126,1,R1,513,21
2018,406,G_5.4.126,1,R2,502,21
2018,406,G_5.4.126,1,R3,645,19
2018,406,G_5.1.64,1,R1,321,24
2018,406,G_5.1.64,1,R2,200,23
2018,406,G_5.1.64,1,R3,379,21.6
2018,900,G_5.3.18,1,R1,367,18
2018,900,G_5.3.18,1,R2,560,17.4
2018,900,G_5.3.18,1,R3,504,19.2
2018,900,G_5.3.31,1,R1,351,19
2018,900,G_5.3.31,1,R2,482,20
2018,900,G_5.3.31,1,R3,448,20
2018,111,G_5.4.164,1,R1,100,19
2018,111,G_5.4.164,1,R2,126,20
2018,111,G_5.4.164,1,R3,108,22
2018,406,G_5.1.151,1,R1,294,19
2018,406,G_5.1.151,1,R2,130,19.4
2018,900,G_5.9.122,1,R1,297,23.2
2018,900,G_5.9.122,1,R2,306,20
2018,900,G_5.9.122,1,R3,370,20.4
2018,411,G_5.8.83,1,R1,204,17
2018,411,G_5.8.83,1,R2,300,17.5
2018,411,G_5.8.83,1,R3,285,15
2018,900,G_5.9.115,1,R1,514,21
2018,900,G_5.9.115,1,R2,374,18.8
2018,900,G_5.9.115,1,R3,905,17.8
2018,900,G_5.9.150,1,R1,277,17
2018,900,G_5.9.150,1,R2,380,16
2018,929,G_5.10.128,1,R1,474,22.4
2018,411,G_5.8.107,1,R1,431,22
2018,411,G_5.8.107,1,R2,386,20
2018,411,G_5.8.107,1,R3,587,19.8
2018,411,G_5.8.147,1,R1,154,23
2018,411,G_5.8.147,1,R2,203,22
2018,111,G_5.7.46,1,R1,268,23
2018,111,G_5.7.46,1,R2,405,21
2018,111,G_5.7.46,1,R3,231,24.8
2018,406,G_5.4.110,1,R1,45,24
2018,406,G_5.4.110,1,R2,61,23
2018,406,G_5.4.110,1,R3,52,24
2018,406,G_5.4.125,1,R1,128,19.6
2018,406,G_5.4.125,1,R2,100,20.4
2018,912,G_5.3.106,1,R1,568,17
2018,912,G_5.3.106,1,R2,673,17
2018,912,G_5.3.106,1,R3,626,18
2018,912,G_5.9.156,1,R1,604,16
2018,912,G_5.9.156,1,R2,674,16
2018,912,G_5.9.156,1,R3,519,17
2018,900,G_5.9.143,1,R1,792,16
2018,900,G_5.9.143,1,R2,462,18
2018,900,G_5.9.134,1,R1,483,17
2018,900,G_5.9.134,1,R2,535,16.8
2018,900,G_5.9.134,1,R3,503,18
2018,900,G_5.9.125,1,R1,366,16
2018,900,G_5.9.125,1,R2,392,19.4
2018,900,G_5.9.125,1,R3,367,16
2018,406,G_5.4.103,1,R1,332,18.6
2018,406,G_5.4.103,1,R2,205,15
2018,406,G_5.4.103,1,R3,232,15.2
