season,family,gid,plant,replicated,S_fresh
2020,411,G_5.8.82,1,R1,0
2020,411,G_5.8.84,1,R1,0.12046000000000001
2020,411,G_5.8.84,1,R2,0.094
2020,411,G_5.8.84,1,R3,0.08585999999999999
2020,411,G_5.8.85,1,R1,0
2020,411,G_5.8.85,1,R2,0
2020,411,G_5.8.85,1,R3,0
2020,411,G_5.8.89,1,R1,0
2020,411,G_5.8.89,1,R2,0
2020,411,G_5.8.89,1,R3,0
2020,411,G_5.8.92,1,R1,0
2020,411,G_5.8.92,1,R2,0
2020,411,G_5.8.92,1,R3,0
2020,411,G_5.8.102,1,R1,0.10404
2020,411,G_5.8.102,1,R2,0.059860000000000003
2020,411,G_5.8.102,1,R3,0.05122
2020,411,G_5.8.104,1,R1,0.10186000000000002
2020,411,G_5.8.104,1,R2,0.08969999999999999
2020,411,G_5.8.104,1,R3,0.10407999999999999
2020,411,G_5.8.118,1,R1,0.15821000000000002
2020,411,G_5.8.133,1,R1,0.02582
2020,411,G_5.8.133,1,R2,0.026229999999999996
2020,411,G_5.8.133,1,R3,0.021329999999999998
2020,411,G_5.8.107,1,R1,0.07872
2020,411,G_5.8.107,1,R2,0.049
2020,411,G_5.8.107,1,R3,0.06773
2020,411,G_5.8.111,1,R1,0
2020,411,G_5.8.111,1,R2,0
2020,411,G_5.8.111,1,R3,0
2020,411,G_5.8.113,1,R1,0.030700000000000005
2020,411,G_5.8.113,1,R2,0.07798999999999999
2020,411,G_5.8.113,1,R3,0.03539
2020,411,G_5.8.131,1,R1,0.07296
2020,411,G_5.8.131,1,R2,0.08646
2020,411,G_5.8.131,1,R3,0.08041
2020,902,G_5.2.78,1,R1,0
2020,411,G_5.2.110,1,R1,0
2020,411,G_5.2.110,1,R2,0
2020,411,G_5.2.110,1,R3,0
2020,900,G_5.3.1,1,R1,0.16341
2020,900,G_5.3.1,1,R2,0.1189
2020,900,G_5.3.1,1,R3,0.20562
2020,900,G_5.3.28,1,R1,0.0345
2020,900,G_5.3.28,1,R2,0.03922
2020,900,G_5.3.28,1,R3,0.02984
2020,900,G_5.3.31,1,R1,0
2020,900,G_5.3.31,1,R2,0
2020,900,G_5.3.31,1,R3,0
2020,912,G_5.3.49,1,R1,0.10725000000000003
2020,912,G_5.3.49,1,R2,0.12442000000000002
2020,912,G_5.3.65,1,R1,0.13498000000000002
2020,912,G_5.3.65,1,R2,0.17576
2020,912,G_5.3.65,1,R3,0.091
2020,912,G_5.3.67,1,R1,0.15180000000000002
2020,912,G_5.3.67,1,R2,0.14862000000000003
2020,912,G_5.3.67,1,R3,0.18336000000000002
2020,912,G_5.3.70,1,R1,0.07048
2020,912,G_5.3.70,1,R2,0.06432
2020,912,G_5.3.70,1,R3,0.06148
2020,912,G_5.3.75,1,R1,0.0159
2020,912,G_5.3.75,1,R2,0.023140000000000004
2020,912,G_5.3.75,1,R3,0.00857
2020,912,G_5.3.83,1,R1,0.05685
2020,912,G_5.3.83,1,R2,0.06961
2020,912,G_5.3.83,1,R3,0.04324
2020,912,G_5.3.97,1,R1,0.09551
2020,912,G_5.3.97,1,R2,0.07156
2020,912,G_5.3.97,1,R3,0.04823000000000001
2020,912,G_5.3.102,1,R1,0.11185999999999999
2020,912,G_5.3.102,1,R2,0.17129
2020,912,G_5.3.102,1,R3,0.12864
2020,912,G_5.3.111,1,R1,0.08189
2020,912,G_5.3.111,1,R2,0.10255
2020,912,G_5.3.111,1,R3,0.08302999999999999
2020,912,G_5.3.120,1,R1,0.13658
2020,111,G_5.3.164,1,R1,0.13816
2020,411,G_5.4.2,1,R1,0.21122000000000002
2020,411,G_5.4.17,1,R1,0
2020,411,G_5.4.17,1,R2,0
2020,406,G_5.4.110,1,R1,0.013170000000000005
2020,406,G_5.4.110,1,R2,0.02186
2020,406,G_5.4.114,1,R1,0.13168000000000002
2020,406,G_5.4.114,1,R2,0.14306000000000002
2020,406,G_5.4.117,1,R1,0.14139
2020,406,G_5.4.117,1,R2,0.10926
2020,406,G_5.4.117,1,R3,0.11134
2020,406,G_5.4.122,1,R1,0.12353999999999998
2020,406,G_5.4.122,1,R2,0.15043
2020,406,G_5.4.126,1,R1,0.09093000000000001
2020,406,G_5.4.126,1,R2,0.0745
2020,406,G_5.4.126,1,R3,0.07016
2020,406,G_5.4.133,1,R1,0.060360000000000004
2020,406,G_5.4.133,1,R2,0.05716
2020,406,G_5.4.133,1,R3,0.03586
2020,929,G_5.10.69,1,R1,0.18605999999999998
2020,929,G_5.10.69,1,R2,0.22986
2020,929,G_5.10.69,1,R3,0.15306999999999998
2020,929,G_5.10.71,1,R1,0.11638000000000001
2020,929,G_5.10.71,1,R2,0.17404999999999998
2020,929,G_5.10.71,1,R3,0.14514
2020,929,G_5.10.74,1,R1,0.14413
2020,929,G_5.10.74,1,R2,0.26654
2020,929,G_5.10.74,1,R3,0.14016
2020,929,G_5.10.82,1,R1,0.17873
2020,929,G_5.10.82,1,R2,0.18285999999999997
2020,929,G_5.10.82,1,R3,0.10074999999999998
2020,929,G_5.10.84,1,R1,0.32073999999999997
2020,929,G_5.10.84,1,R2,0.34703999999999996
2020,929,G_5.10.86,1,R1,0.1578
2020,929,G_5.10.86,1,R2,0.10958000000000001
2020,929,G_5.10.89,1,R1,0.17185999999999998
2020,929,G_5.10.89,1,R2,0.15786000000000003
2020,929,G_5.10.89,1,R3,0.15757
2020,929,G_5.10.92,1,R1,0.18166
2020,929,G_5.10.92,1,R2,0.17132999999999998
2020,929,G_5.10.92,1,R3,0.15404
2020,929,G_5.10.93,1,R1,0.32345999999999997
2020,929,G_5.10.93,1,R2,0.26131
2020,929,G_5.10.93,1,R3,0.22651
2020,929,G_5.10.94,1,R1,0.09075000000000001
2020,929,G_5.10.94,1,R2,0.16168
2020,929,G_5.10.98,1,R1,0.15093
2020,929,G_5.10.98,1,R2,0.23564
2020,929,G_5.10.99,1,R1,0.14186000000000001
2020,929,G_5.10.99,1,R2,0.24710000000000001
2020,929,G_5.10.99,1,R3,0.30968
2020,929,G_5.10.103,1,R1,0.11703000000000001
2020,929,G_5.10.104,1,R1,0.10022000000000002
2020,929,G_5.10.104,1,R2,0.12922000000000003
2020,929,G_5.10.104,1,R3,0.09567
2020,929,G_5.10.106,1,R1,0.2121
2020,929,G_5.10.106,1,R2,0.10956000000000002
2020,929,G_5.10.107,1,R1,0.09167
2020,929,G_5.10.107,1,R2,0.05034000000000001
2020,929,G_5.10.107,1,R3,0.06841
2020,929,G_5.10.108,1,R1,0.035
2020,929,G_5.10.108,1,R2,0.04045
2020,929,G_5.10.108,1,R3,0.033
2020,929,G_5.10.114,1,R1,0.09025999999999999
2020,929,G_5.10.114,1,R2,0
2020,929,G_5.10.128,1,R1,0.25316
2020,929,G_5.10.128,1,R2,0.18495
2020,929,G_5.10.128,1,R3,0.17740999999999998
2020,929,G_5.10.138,1,R1,0.36174999999999996
2020,929,G_5.10.138,1,R2,0.32
2020,929,G_5.10.138,1,R3,0.34
2020,929,G_5.10.145,1,R1,0.10501999999999997
2020,929,G_5.10.145,1,R2,0.09386
2020,929,G_5.10.145,1,R3,0.06291
2020,929,G_5.10.152,1,R1,0.1028
2020,929,G_5.10.152,1,R2,0.07819
2020,929,G_5.10.152,1,R3,0.14556
2020,929,G_5.10.161,1,R1,0
2020,929,G_5.10.161,1,R2,0
2020,929,G_5.10.161,1,R3,0
2020,929,G_5.10.167,1,R1,0.12586
2020,929,G_5.10.167,1,R2,0.07186000000000001
2020,929,G_5.10.167,1,R3,0.09053000000000001
2020,929,G_5.10.173,1,R1,0.09586
2020,929,G_5.10.173,1,R2,0.12986
2020,929,G_5.10.173,1,R3,0.09136000000000001
2020,929,G_5.10.177,1,R1,0.17311000000000001
2020,929,G_5.10.177,1,R2,0.09209999999999999
2020,929,G_5.10.177,1,R3,0.03874
2020,411,G_5.4.22,1,R1,0.11945000000000001
2020,411,G_5.4.22,1,R2,0.10186000000000002
2020,411,G_5.4.22,1,R3,0.1197
2020,406,G_5.4.34,1,R1,0.129
2020,406,G_5.4.34,1,R2,0.13851
2020,406,G_5.4.34,1,R3,0.14703
2020,406,G_5.4.41,1,R1,0.11716000000000001
2020,406,G_5.4.41,1,R2,0.09452999999999999
2020,406,G_5.4.41,1,R3,0.12479
2020,406,G_5.4.44,1,R1,0.12858999999999998
2020,406,G_5.4.44,1,R2,0.12456
2020,406,G_5.4.45,1,R1,0.037860000000000005
2020,406,G_5.4.45,1,R2,0.0512
2020,406,G_5.4.45,1,R3,0.034809999999999994
2020,406,G_5.4.50,1,R1,0
2020,406,G_5.4.50,1,R2,0
2020,406,G_5.4.50,1,R3,0
2020,406,G_5.4.55,1,R1,0.08586999999999999
2020,406,G_5.4.55,1,R2,0.08319
2020,406,G_5.4.55,1,R3,0.11528999999999998
2020,406,G_5.4.60,1,R1,0
2020,406,G_5.4.60,1,R2,0
2020,406,G_5.4.60,1,R3,0
2020,406,G_5.4.64,1,R1,0.10036
2020,406,G_5.4.64,1,R2,0.09004
2020,406,G_5.4.64,1,R3,0.07404000000000001
2020,406,G_5.4.68,1,R1,0.031179999999999996
2020,406,G_5.4.68,1,R2,0.016010000000000003
2020,406,G_5.4.68,1,R3,0.018580000000000003
2020,406,G_5.4.69,1,R1,0.06636
2020,406,G_5.4.69,1,R2,0.03696000000000001
2020,406,G_5.4.69,1,R3,0.004160000000000002
2020,111,G_5.5.8,1,R1,0
2020,111,G_5.5.62,1,R1,0.12486000000000001
2020,111,G_5.5.62,1,R2,0.19508999999999999
2020,111,G_5.5.62,1,R3,0.13296999999999998
2020,111,G_5.5.67,1,R1,0.14966
2020,111,G_5.5.67,1,R2,0.16086
2020,111,G_5.5.67,1,R3,0.13366000000000003
2020,111,G_5.5.68,1,R1,0.12071999999999998
2020,111,G_5.5.68,1,R2,0.16906
2020,111,G_5.5.68,1,R3,0.13586
2020,111,G_5.5.70,1,R1,0.055400000000000005
2020,111,G_5.5.70,1,R2,0.025500000000000002
2020,111,G_5.5.90,1,R1,0
2020,111,G_5.5.90,1,R2,0
2020,111,G_5.5.90,1,R3,0
2020,406,G_5.5.156,1,R1,0.02135
2020,406,G_5.5.156,1,R2,0.02
2020,406,G_5.5.156,1,R3,0.020330000000000004
2020,411,G_5.6.103,1,R1,0.12244000000000002
2020,411,G_5.6.103,1,R2,0.06126
2020,411,G_5.6.103,1,R3,0.07266
2020,411,G_5.6.105,1,R1,0.11808999999999999
2020,411,G_5.6.105,1,R2,0.07644000000000001
2020,411,G_5.6.105,1,R3,0.028180000000000004
2020,411,G_5.6.107,1,R1,0.13064
2020,411,G_5.6.107,1,R2,0.13235999999999998
2020,411,G_5.6.107,1,R3,0.13029000000000002
2020,411,G_5.6.108,1,R1,0
2020,411,G_5.6.108,1,R2,0
2020,411,G_5.6.108,1,R3,0
2020,411,G_5.6.126,1,R1,0.018260000000000005
2020,411,G_5.6.126,1,R2,0.028849999999999997
2020,411,G_5.6.126,1,R3,0.014360000000000001
2020,411,G_5.6.129,1,R1,0.04376
2020,411,G_5.6.129,1,R2,0.08916
2020,411,G_5.6.129,1,R3,0.015110000000000002
2020,411,G_5.6.130,1,R1,0
2020,411,G_5.6.130,1,R2,0
2020,411,G_5.6.135,1,R1,0.19041999999999998
2020,411,G_5.6.135,1,R2,0.15892
2020,411,G_5.6.135,1,R3,0.11435
2020,411,G_5.6.146,1,R1,0
2020,411,G_5.6.146,1,R2,0
2020,411,G_5.6.158,1,R1,0.10166
2020,411,G_5.6.158,1,R2,0.14931999999999998
2020,411,G_5.6.158,1,R3,0.12685
2020,111,G_5.7.77,1,R1,0.09436000000000001
2020,111,G_5.7.77,1,R2,0.055310000000000005
2020,406,G_5.7.158,1,R1,0.07050000000000001
2020,406,G_5.7.158,1,R2,0.04016000000000001
2020,406,G_5.7.158,1,R3,0.07846
2020,406,G_5.7.164,1,R1,0.16002999999999998
2020,406,G_5.7.164,1,R2,0.15266000000000002
2020,406,G_5.7.169,1,R1,0.03063
2020,406,G_5.7.169,1,R2,0.019370000000000005
2020,406,G_5.7.169,1,R3,0.03962
2020,406,G_5.7.170,1,R1,0.22536
2020,406,G_5.7.170,1,R2,0.20425999999999997
2020,411,G_5.8.51,1,R1,0
2020,411,G_5.8.51,1,R2,0
2020,411,G_5.8.51,1,R3,0
2020,411,G_5.8.63,1,R1,0.046810000000000004
2020,411,G_5.8.63,1,R2,0.02046
2020,411,G_5.8.63,1,R3,0.019540000000000002
2020,411,G_5.8.69,1,R1,0.03667
2020,411,G_5.8.69,1,R2,0.04442
2020,411,G_5.8.69,1,R3,0.041859999999999994
2020,411,G_5.8.71,1,R1,0.09861
2020,411,G_5.8.72,1,R1,0.01658
2020,411,G_5.8.72,1,R2,0.017320000000000002
2020,411,G_5.8.83,1,R1,0.059660000000000005
2020,411,G_5.8.96,1,R1,0.04743000000000001
2020,411,G_5.8.96,1,R2,0.038239999999999996
2020,411,G_5.8.148,1,R1,0.096560000000000007
2020,411,G_5.8.148,1,R2,0.061860000000000005
2020,411,G_5.8.150,1,R1,0
2020,406,G_5.8.153,1,R1,0.0186
2020,406,G_5.8.153,1,R2,0.02117
2020,406,G_5.8.155,1,R1,0
2020,406,G_5.8.158,1,R1,0
2020,406,G_5.8.158,1,R2,0
2020,902,G_5.9.9,1,R1,0
2020,902,G_5.9.9,1,R2,0
2020,902,G_5.9.9,1,R3,0
2020,900,G_5.9.104,1,R1,0.15985999999999997
2020,900,G_5.9.104,1,R2,0.07536
2020,900,G_5.9.104,1,R3,0.11585999999999999
2020,900,G_5.9.106,1,R1,0.04436
2020,900,G_5.9.106,1,R2,0.02534000000000001
2020,900,G_5.9.109,1,R1,0.04077000000000001
2020,900,G_5.9.109,1,R2,0.015560000000000001
2020,900,G_5.9.109,1,R3,0.028820000000000002
2020,900,G_5.9.112,1,R1,0.02208
2020,900,G_5.9.112,1,R2,0.01472
2020,900,G_5.9.112,1,R3,0.01688
2020,900,G_5.9.115,1,R1,0.22178
2020,900,G_5.9.115,1,R2,0.16613000000000003
2020,900,G_5.9.115,1,R3,0.09997999999999999
2020,900,G_5.9.117,1,R1,0.15027
2020,900,G_5.9.117,1,R2,0.13776000000000002
2020,900,G_5.9.117,1,R3,0.20131000000000002
2020,900,G_5.9.119,1,R1,0.24366
2020,900,G_5.9.119,1,R2,0.19756
2020,900,G_5.9.119,1,R3,0.16212
2020,900,G_5.9.121,1,R1,0.03202000000000001
2020,900,G_5.9.121,1,R2,0.06261
2020,900,G_5.9.121,1,R3,0.050999
2020,900,G_5.9.123,1,R1,0.008910000000000001
2020,900,G_5.9.123,1,R2,0.01
2020,900,G_5.9.123,1,R3,0.007640000000000003
2020,900,G_5.9.124,1,R1,0.12309999999999999
2020,900,G_5.9.124,1,R2,0.15794000000000002
2020,900,G_5.9.124,1,R3,0.16596000000000002
2020,900,G_5.9.125,1,R1,0.11115
2020,900,G_5.9.125,1,R2,0.14439000000000002
2020,900,G_5.9.125,1,R3,0.12856
2020,900,G_5.9.128,1,R1,0.058440000000000006
2020,900,G_5.9.128,1,R2,0.020180000000000003
2020,900,G_5.9.128,1,R3,0.026619999999999998
2020,900,G_5.9.131,1,R1,0
2020,900,G_5.9.131,1,R2,0
2020,900,G_5.9.133,1,R1,0.18971999999999997
2020,900,G_5.9.134,1,R1,0.03402000000000001
2020,900,G_5.9.134,1,R2,0.0386
2020,900,G_5.9.134,1,R3,0.028580000000000005
2020,900,G_5.9.139,1,R1,0.21186
2020,900,G_5.9.139,1,R2,0.18916
2020,900,G_5.9.139,1,R3,0.12378
2020,900,G_5.9.140,1,R1,0.10156000000000001
2020,900,G_5.9.140,1,R2,0.093410000000000007
2020,900,G_5.9.140,1,R3,0.11528999999999998
2020,900,G_5.9.143,1,R1,0.04081
2020,900,G_5.9.143,1,R2,0.04141
2020,900,G_5.9.143,1,R3,0.04736
2020,900,G_5.9.144,1,R1,0.047740000000000005
2020,900,G_5.9.144,1,R2,0.032
2020,900,G_5.9.144,1,R3,0.014190000000000003
2020,900,G_5.9.146,1,R1,0.03016
2020,900,G_5.9.146,1,R2,0.020580000000000005
2020,900,G_5.9.146,1,R3,0.01818
2020,900,G_5.9.147,1,R1,0.05331
2020,900,G_5.9.147,1,R2,0.061660000000000006
2020,900,G_5.9.147,1,R3,0.026639999999999997
2020,900,G_5.9.149,1,R1,0.09686
2020,912,G_5.9.153,1,R1,0.07386000000000001
2020,912,G_5.9.153,1,R2,0.10135999999999998
2020,912,G_5.9.153,1,R3,0.05186
2020,912,G_5.9.157,1,R1,0.07186000000000001
2020,912,G_5.9.157,1,R2,0.061560000000000004
2020,912,G_5.9.157,1,R3,0.07946
2020,912,G_5.9.158,1,R1,0
2020,912,G_5.9.158,1,R2,0
2020,912,G_5.9.158,1,R3,0
2020,912,G_5.9.161,1,R1,0.04659
2020,912,G_5.9.161,1,R2,0.07186000000000001
2020,912,G_5.9.161,1,R3,0.05369
2020,912,G_5.9.162,1,R1,0.03798
2020,912,G_5.9.162,1,R2,0.1612
2020,912,G_5.9.163,1,R1,0.09089
2020,912,G_5.9.163,1,R2,0.11206
2020,912,G_5.9.163,1,R3,0.13006
2020,912,G_5.9.164,1,R1,0.024270000000000003
2020,912,G_5.9.164,1,R2,0.0467
2020,912,G_5.9.164,1,R3,0.053259999999999995
2020,406,G_5.1.64,1,R1,0
2020,406,G_5.1.64,1,R2,0
2020,406,G_5.1.64,1,R3,0
2020,406,G_5.1.84,1,R1,0
2020,406,G_5.1.84,1,R2,0
2020,406,G_5.1.90,1,R1,0
2020,406,G_5.1.90,1,R2,0
2020,406,G_5.1.165,1,R1,0
2020,406,G_5.1.165,1,R2,0
2020,406,G_5.1.165,1,R3,0
2020,411,G_5.2.112,1,R1,0
2020,411,G_5.2.112,1,R2,0
2020,411,G_5.2.112,1,R3,0
2020,411,G_5.2.139,1,R1,0.22956
2020,411,G_5.2.139,1,R2,0.16368
2020,411,G_5.2.139,1,R3,0.22660999999999998
2020,900,G_5.3.14,1,R1,0.13197
2020,900,G_5.3.14,1,R2,0.09090999999999999
2020,900,G_5.3.14,1,R3,0.11987999999999999
2020,900,G_5.3.33,1,R1,0.15808
2020,900,G_5.3.33,1,R2,0.15562
2020,900,G_5.3.37,1,R1,0.14506000000000002
2020,900,G_5.3.37,1,R2,0.06713
2020,900,G_5.3.37,1,R3,0.15652
2020,912,G_5.3.56,1,R1,0.08939
2020,912,G_5.3.56,1,R2,0.025500000000000002
2020,912,G_5.3.56,1,R3,0.03761
2020,912,G_5.3.101,1,R1,0.11663000000000001
2020,912,G_5.3.101,1,R2,0.1516
2020,912,G_5.3.101,1,R3,0.1079
2020,912,G_5.3.122,1,R1,0.1186
2020,912,G_5.3.122,1,R2,0.17609
2020,912,G_5.3.122,1,R3,0.10937999999999999
2020,411,G_5.4.5,1,R1,0
2020,411,G_5.4.5,1,R2,0
2020,411,G_5.4.5,1,R3,0
2020,411,G_5.4.8,1,R1,0.02733
2020,411,G_5.4.15,1,R1,0.14825
2020,411,G_5.4.15,1,R2,0.0951
2020,411,G_5.4.15,1,R3,0.20322
2020,406,G_5.4.35,1,R1,0.01446
2020,406,G_5.4.49,1,R1,0
2020,406,G_5.4.49,1,R2,0
2020,406,G_5.4.51,1,R1,0
2020,406,G_5.4.51,1,R2,0
2020,406,G_5.4.73,1,R1,0.09187
2020,406,G_5.4.73,1,R2,0.11796999999999999
2020,406,G_5.4.73,1,R3,0.10874000000000002
2020,406,G_5.4.82,1,R1,0.13938999999999999
2020,406,G_5.4.82,1,R2,0.13903
2020,406,G_5.4.82,1,R3,0.04571000000000001
2020,406,G_5.4.85,1,R1,0
2020,406,G_5.4.85,1,R2,0
2020,406,G_5.4.85,1,R3,0
2020,406,G_5.4.92,1,R1,0.12261999999999999
2020,406,G_5.4.92,1,R2,0.10592000000000001
2020,406,G_5.4.94,1,R1,0.0586
2020,406,G_5.4.94,1,R2,0.030110000000000005
2020,406,G_5.4.94,1,R3,0.032
2020,406,G_5.4.97,1,R1,0.013630000000000003
2020,406,G_5.4.97,1,R2,0.01639
2020,406,G_5.4.97,1,R3,0.01638
2020,406,G_5.4.106,1,R1,0.018510000000000006
2020,406,G_5.4.106,1,R2,0.021080000000000005
2020,406,G_5.4.106,1,R3,0.024450000000000006
2020,406,G_5.4.112,1,R1,0.032479999999999995
2020,406,G_5.4.112,1,R2,0.032279999999999996
2020,406,G_5.4.112,1,R3,0.02951
2020,406,G_5.4.130,1,R1,0
2020,406,G_5.4.130,1,R2,0
2020,406,G_5.4.130,1,R3,0
2020,111,G_5.4.144,1,R1,0
2020,111,G_5.4.144,1,R2,0
2020,111,G_5.4.165,1,R1,0.12039
2020,111,G_5.4.165,1,R2,0.19387
2020,111,G_5.5.65,1,R1,0.023560000000000005
2020,111,G_5.5.65,1,R2,0.030500000000000006
2020,111,G_5.5.65,1,R3,0.018470000000000004
2020,111,G_5.5.70,1,R1,0.055400000000000005
2020,406,G_5.5.123,1,R1,0.0164
2020,406,G_5.5.123,1,R2,0.019680000000000003
2020,406,G_5.5.123,1,R3,0.013070000000000003
2020,111,G_5.5.94,1,R1,0.11252
2020,111,G_5.5.94,1,R2,0.11657000000000002
2020,111,G_5.5.94,1,R3,0.11089000000000002
2020,406,G_5.5.116,1,R1,0.13820000000000002
2020,406,G_5.5.116,1,R2,0.07832
2020,406,G_5.5.116,1,R3,0.046340000000000006
2020,406,G_5.5.119,1,R1,0.08014
2020,406,G_5.5.119,1,R2,0.11821999999999999
2020,406,G_5.5.119,1,R3,0.13540000000000002
2020,406,G_5.5.131,1,R1,0.01501
2020,406,G_5.5.131,1,R2,0.01854
2020,406,G_5.5.131,1,R3,0
2020,406,G_5.5.145,1,R1,0
2020,406,G_5.5.145,1,R2,0
2020,406,G_5.5.145,1,R3,0
2020,411,G_5.6.162,1,R1,0.13471000000000002
2020,411,G_5.6.162,1,R2,0.16682000000000002
2020,411,G_5.6.162,1,R3,0.10145
2020,111,G_5.7.61,1,R1,0
2020,111,G_5.7.61,1,R2,0
2020,111,G_5.7.61,1,R3,0
2020,111,G_5.7.71,1,R1,0.020380000000000002
2020,111,G_5.7.71,1,R2,0.025380000000000003
2020,111,G_5.7.71,1,R3,0.021440000000000004
2020,111,G_5.7.76,1,R1,0.020080000000000004
2020,406,G_5.7.128,1,R1,0.015450000000000002
2020,406,G_5.7.128,1,R2,0.029339999999999998
2020,406,G_5.7.128,1,R3,0.01552
2020,406,G_5.7.157,1,R1,0.01456
2020,406,G_5.7.165,1,R1,0
2020,406,G_5.7.165,1,R2,0
2020,406,G_5.7.165,1,R3,0
2020,406,G_5.7.167,1,R1,0
2020,406,G_5.7.167,1,R2,0
2020,406,G_5.7.167,1,R3,0
2020,411,G_5.8.100,1,R1,0
2020,411,G_5.8.100,1,R2,0
2020,411,G_5.8.100,1,R3,0
2020,411,G_5.8.116,1,R1,0.09941000000000001
2020,411,G_5.8.116,1,R2,0.10624000000000003
2020,411,G_5.8.116,1,R3,0.13662999999999997
2020,411,G_5.8.117,1,R1,0
2020,411,G_5.8.117,1,R2,0
2020,411,G_5.8.117,1,R3,0.01667
2020,411,G_5.8.145,1,R1,0.013620000000000004
2020,411,G_5.8.145,1,R2,0.015
2020,411,G_5.8.145,1,R3,0.019590000000000003
2020,411,G_5.8.147,1,R1,0
2020,411,G_5.8.147,1,R2,0
2020,411,G_5.8.147,1,R3,0
2020,900,G_5.9.118,1,R1,0.09927
2020,900,G_5.9.118,1,R2,0.10602999999999999
2020,900,G_5.9.118,1,R3,0.11716000000000001
2020,900,G_5.9.122,1,R1,0.04156
2020,900,G_5.9.122,1,R2,0.050280000000000005
2020,900,G_5.9.122,1,R3,0.028890000000000006
2020,900,G_5.9.150,1,R1,0.1214
2020,900,G_5.9.150,1,R2,0.11859000000000001
2020,900,G_5.9.150,1,R3,0.14420000000000002
2020,912,G_5.3.121,1,R1,0
2020,912,G_5.3.121,1,R2,0
2020,912,G_5.3.121,1,R3,0
2020,406,G_5.4.98,1,R1,0.12358000000000002
2020,406,G_5.4.111,1,R1,0
2020,406,G_5.4.111,1,R2,0
2020,111,G_5.7.113,1,R1,0
2020,111,G_5.7.113,1,R2,0
2020,411,G_5.8.65,1,R1,0
2020,411,G_5.8.65,1,R2,0
2020,411,G_5.8.65,1,R3,0
2020,929,G_5.10.141,1,R1,0.22744999999999999
2020,929,G_5.10.141,1,R2,0.17351999999999998
2020,929,G_5.10.141,1,R3,0.20056
2019,902,G_5.9.12,1,R1,0
2019,902,G_5.9.12,1,R2,0.00117
2019,902,G_5.9.12,1,R3,9.5e-4
2019,111,G_5.5.96,1,R1,0.00826
2019,111,G_5.5.96,1,R2,0.01018
2019,111,G_5.5.96,1,R3,0.01071
2019,902,G_5.6.31,1,R1,0.00223
2019,902,G_5.6.31,1,R2,7e-4
2019,902,G_5.6.31,1,R3,0.00276
2019,902,G_5.2.78,1,R1,0
2019,902,G_5.2.78,1,R2,0.00236
2019,902,G_5.2.78,1,R3,0.00121
2019,111,G_5.5.101,1,R1,0.00407
2019,111,G_5.5.101,1,R2,0.00686
2019,111,G_5.5.101,1,R3,0.00915
2019,902,G_5.6.39,1,R1,0
2019,902,G_5.6.39,1,R2,0
2019,902,G_5.6.39,1,R3,0
2019,111,G_5.7.107,1,R1,0
2019,111,G_5.7.107,1,R2,0
2019,111,G_5.7.107,1,R3,0
2019,902,G_5.9.5,1,R1,0.02392
2019,902,G_5.9.5,1,R2,0.01368
2019,902,G_5.9.5,1,R3,0.01314
2019,111,G_5.7.82,1,R1,0.09285
2019,111,G_5.7.82,1,R2,0.11125
2019,111,G_5.7.82,1,R3,0.06812
2019,111,G_5.5.78,1,R1,0.13726
2019,111,G_5.5.78,1,R2,0.09878
2019,111,G_5.5.78,1,R3,0.09569
2019,902,G_5.6.65,1,R1,0.0151
2019,902,G_5.6.65,1,R2,0.02381
2019,902,G_5.6.65,1,R3,0.01496
2019,902,G_5.6.41,1,R1,0.01894
2019,902,G_5.6.41,1,R2,0.02437
2019,902,G_5.6.15,1,R1,0.0011
2019,902,G_5.6.15,1,R2,5e-4
2019,902,G_5.6.15,1,R3,0.0013
2019,902,G_5.6.75,1,R1,0.00361
2019,902,G_5.6.75,1,R2,0.01342
2019,902,G_5.6.75,1,R3,0.01061
2019,111,G_5.4.138,1,R1,0
2019,111,G_5.4.138,1,R2,0
2019,111,G_5.4.138,1,R3,0.00134
2019,111,G_5.5.97,1,R1,0.01385
2019,111,G_5.5.97,1,R2,0.00684
2019,111,G_5.5.97,1,R3,0.01286
2019,902,G_5.6.25,1,R1,0.01036
2019,902,G_5.6.25,1,R2,0.00786
2019,902,G_5.6.25,1,R3,0.01013
2019,111,G_5.4.135,1,R1,0.03648
2019,111,G_5.4.135,1,R2,0.03424
2019,111,G_5.4.135,1,R3,0.03556
2019,902,G_5.6.19,1,R1,0
2019,902,G_5.6.19,1,R2,0
2019,411,G_5.4.21,1,R1,0.00405
2019,411,G_5.4.21,1,R2,0.00949
2019,411,G_5.4.21,1,R3,0.01159
2019,111,G_5.3.171,1,R1,0
2019,111,G_5.3.171,1,R2,8.8e-4
2019,111,G_5.3.171,1,R3,0
2019,111,G_5.4.156,1,R1,0.16631
2019,111,G_5.4.156,1,R2,0.13181
2019,111,G_5.4.156,1,R3,0.15875
2019,902,G_5.6.60,1,R1,0.00224
2019,111,G_5.7.119,1,R1,0
2019,111,G_5.7.119,1,R2,0
2019,111,G_5.7.119,1,R3,0
2019,111,G_5.7.93,1,R1,0.05692
2019,111,G_5.7.93,1,R2,0.06892
2019,111,G_5.7.93,1,R3,0.08989
2019,111,G_5.7.43,1,R1,0.00213
2019,111,G_5.7.43,1,R2,0.00484
2019,111,G_5.7.43,1,R3,0.00225
2019,111,G_5.7.122,1,R1,0.00933
