season,family,gid,plant,replicated,B_height,S_dry,soluble_solids
2020,jardin,G_Alburla,2,R3,1.53,0.08924,18
2020,jardin,G_Alburla,2,R3,1.76,0.08924,18
2020,jardin,G_Alburla,2,R3,1.81,0.08924,18
2020,jardin,G_Alburla,2,R3,1.5,0.08924,18
2020,jardin,G_Alburla,2,R3,1.78,0.08924,18
2020,jardin,G_Alburla,2,R3,1.83,0.08924,18
2020,jardin,G_Alburla,3,R1,1.59,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,1.82,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,1.71,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,1.97,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,1.75,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,1.91,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,2,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,1.78,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,1.87,0.10952000000000002,17
2020,jardin,G_Alburla,3,R1,1.93,0.10952000000000002,17
2020,jardin,G_Alburla,3,R2,1.52,0.09096000000000001,16
2020,jardin,G_Alburla,3,R2,1.62,0.09096000000000001,16
2020,jardin,G_Alburla,3,R2,1.55,0.09096000000000001,16
2020,jardin,G_Alburla,3,R2,1.77,0.09096000000000001,16
2020,jardin,G_Alburla,3,R2,1.61,0.09096000000000001,16
2020,jardin,G_Alburla,3,R2,1.92,0.09096000000000001,16
2020,jardin,G_Alburla,3,R2,1.75,0.09096000000000001,16
2020,jardin,G_Alburla,3,R2,1.87,0.09096000000000001,16
2020,jardin,G_Alburla,3,R2,1.49,0.09096000000000001,16
2020,jardin,G_Alburla,3,R3,1.7,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,1.86,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,1.48,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,2.02,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,1.74,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,1.87,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,1.77,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,1.72,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,1.81,0.09440000000000001,18
2020,jardin,G_Alburla,3,R3,1.93,0.09440000000000001,18
2020,jardin,G_Arna.Guirna,1,R1,1.75,0.061919999999999996,18
2020,jardin,G_Arna.Guirna,1,R1,1.8,0.061919999999999996,18
2020,jardin,G_Arna.Guirna,1,R1,1.78,0.061919999999999996,18
2020,jardin,G_Arna.Guirna,1,R1,1.68,0.061919999999999996,18
2020,jardin,G_Arna.Guirna,1,R1,1.88,0.061919999999999996,18
2020,jardin,G_Arna.Guirna,1,R1,1.76,0.061919999999999996,18
2020,jardin,G_Arna.Guirna,1,R1,1.83,0.061919999999999996,18
2020,jardin,G_Arna.Guirna,1,R1,1.97,0.061919999999999996,18
2020,jardin,G_Arna.Guirna,1,R2,1.53,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R2,1.62,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R2,1.72,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R2,1.59,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R2,1.7,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R2,1.69,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R2,1.77,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R2,2,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R2,1.86,0.062150000000000004,15
2020,jardin,G_Arna.Guirna,1,R3,1.41,0.03878,12
2020,jardin,G_Arna.Guirna,1,R3,1.52,0.03878,12
2020,jardin,G_Arna.Guirna,1,R3,1.5,0.03878,12
2020,jardin,G_Arna.Guirna,1,R3,1.58,0.03878,12
2020,jardin,G_Arna.Guirna,1,R3,1.49,0.03878,12
2020,jardin,G_Arna.Guirna,1,R3,1.43,0.03878,12
2020,jardin,G_Arna.Guirna,1,R3,1.47,0.03878,12
2020,jardin,G_Arna.Guirna,1,R3,1.46,0.03878,12
2020,jardin,G_Arna.Guirna,1,R3,1.54,0.03878,12
2020,jardin,G_Arna.Guirna,2,R1,1.82,0.05281,17
2020,jardin,G_Arna.Guirna,2,R1,1.72,0.05281,17
2020,jardin,G_Arna.Guirna,2,R1,1.65,0.05281,17
2020,jardin,G_Arna.Guirna,2,R1,1.67,0.05281,17
2020,jardin,G_Arna.Guirna,2,R1,1.7,0.05281,17
2020,jardin,G_Arna.Guirna,2,R1,1.94,0.05281,17
2020,jardin,G_Arna.Guirna,2,R1,1.78,0.05281,17
2020,jardin,G_Arna.Guirna,2,R1,1.8,0.05281,17
2020,jardin,G_Arna.Guirna,2,R1,1.73,0.05281,17
2020,jardin,G_Arna.Guirna,2,R2,1.79,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R2,1.61,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R2,1.7,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R2,1.62,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R2,1.54,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R2,1.73,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R2,1.78,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R2,1.55,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R2,1.69,0.07439000000000001,14
2020,jardin,G_Arna.Guirna,2,R3,1.68,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,2,R3,1.8,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,2,R3,1.97,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,2,R3,1.87,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,2,R3,1.95,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,2,R3,1.89,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,2,R3,1.78,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,2,R3,1.64,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,2,R3,1.73,0.06920000000000001,16
2020,jardin,G_Arna.Guirna,3,R1,1.75,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.72,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.64,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.55,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.73,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.69,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.52,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.5,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.81,0.06839,16
2020,jardin,G_Arna.Guirna,3,R1,1.89,0.06839,16
2020,jardin,G_Arna.Guirna,3,R2,1.56,0.08087000000000001,14
2020,jardin,G_Arna.Guirna,3,R2,1.79,0.08087000000000001,14
2020,jardin,G_Arna.Guirna,3,R2,1.57,0.08087000000000001,14
2020,jardin,G_Arna.Guirna,3,R2,1.96,0.08087000000000001,14
2020,jardin,G_Arna.Guirna,3,R2,1.62,0.08087000000000001,14
2020,jardin,G_Arna.Guirna,3,R2,1.48,0.08087000000000001,14
2020,jardin,G_Arna.Guirna,3,R2,1.67,0.08087000000000001,14
2020,jardin,G_Arna.Guirna,3,R2,1.73,0.08087000000000001,14
2020,jardin,G_Arna.Guirna,3,R3,1.59,0.0615,14
